Scenarios,sensitivity,specificity,rapid test coverage,ID,Seed,Run time,Rate of gonorrhea cases (average incidence after epidemic warm-up),"Time-averaged proportion of cases treated successfully with CIP, TET, or CRO (average incidence after epidemic warm-up)",Time-averaged proportion of cases treated successfully with CIP (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with TET (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with CRO (average incidence after epidemic warm-up),Duration of 1st line therapy with CRO (after epidemic warm-up),Duration of 1st line therapy with Drug M (after epidemic warm-up)
"(p=0.750, q=0.975, c=0.500)",0.75,0.975,0.5,158,478818552,3.2349002361297607,0.06805071482744098,0.4763122180582115,0.11660492514557298,0.015031437588147494,0.344675855324491,11.0,13.0
"(p=0.750, q=0.975, c=0.500)",0.75,0.975,0.5,159,1339482193,3.0625247955322266,0.079428148119158,0.5145506244418314,0.12811726132090057,0.01808293285289806,0.3683504302680327,12.0,12.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,0,625657653,5.625044345855713,0.07048968715604759,0.5928807716342646,0.12992155324902105,0.025121659873740248,0.4378375585115033,14.0,10.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,1,1698271443,6.0156779289245605,0.07973910785736141,0.7543469786988328,0.18557506794410192,0.02871379902368198,0.5400581117310488,18.0,6.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,2,537762751,5.093790292739868,0.07668769580713954,0.51570621013909,0.10777304734552835,0.021849771900485426,0.3860833908930762,12.0,12.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,3,574269003,5.0937910079956055,0.06455579522786947,0.6353641219742289,0.1464600281667953,0.02012976251516206,0.4687743312922716,15.0,9.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,4,1375843275,5.406290292739868,0.07971788915789373,0.6353959534931074,0.12930008962066755,0.024783289663644598,0.48131257420879536,15.0,9.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,5,1306270088,5.234418153762817,0.06231266876127134,0.6339967450695008,0.13497312900303754,0.020451805807859092,0.4785718102586042,15.0,9.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,6,1238154541,5.500043869018555,0.07561288554188589,0.7128333744678573,0.16369010205508008,0.033682023846275895,0.5154612485665014,17.0,7.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,7,230554038,5.250044107437134,0.07115349481177964,0.5961637712036866,0.12223721024642346,0.01568572483221485,0.4582408361250483,14.0,10.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,8,1913423023,5.046914100646973,0.07384416790245812,0.4762643043690602,0.10623146104073161,0.013745148825312779,0.35628769450301584,11.0,13.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,9,32646995,5.453169584274292,0.07231891284017046,0.7556500326314969,0.19333443104414796,0.033970090348596084,0.5283455112387528,18.0,6.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,10,1220271111,5.343791723251343,0.07149112827210477,0.5946610233066001,0.10461977663686539,0.017926853126465307,0.47211439354326934,14.0,10.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,11,963240097,5.59379506111145,0.06792373639190451,0.7144894291107278,0.16558061466985616,0.020773841411883813,0.5281349730289877,17.0,7.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,12,1521599456,5.203165769577026,0.07134831211300578,0.6357080933837194,0.16240114269816006,0.026035391142123884,0.44727155954343545,15.0,9.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,13,937759813,5.250041723251343,0.06698193291041958,0.716478262973705,0.18892417896734792,0.029315026733795106,0.49823905727256196,17.0,7.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,14,865822978,5.296915531158447,0.0688811394073582,0.6352945913367415,0.18614365584380244,0.026357795411808896,0.42279314008113006,15.0,9.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,15,947449799,5.093790769577026,0.0553163901420565,0.5963342776638434,0.1398580109569929,0.019126039884850718,0.4373502268219998,14.0,10.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,16,1782950357,5.703165769577026,0.06214548743623874,0.7964918560120584,0.19550120661381068,0.036469230890127345,0.5645214185081204,19.0,5.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,17,1083503118,5.2031683921813965,0.07732767865605732,0.5563283757577768,0.11835640799012294,0.020612558793697992,0.4173594089739556,13.0,11.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,18,1437994672,5.031285047531128,0.05313008100397723,0.554342905177806,0.13324523713620107,0.0190032441208136,0.4020944239207914,13.0,11.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,19,1562885644,5.3437933921813965,0.052131434839055364,0.6750501703783179,0.12802666246649064,0.026833713303116725,0.5201897946087105,16.0,8.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,20,1709144406,4.968788385391235,0.07616756621718816,0.5568493633617808,0.12984268052077344,0.017800778866219148,0.40920590397478834,13.0,11.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,21,553549746,4.968790054321289,0.059591184113839436,0.555436867509429,0.12883768012949898,0.023812418942501568,0.4027867684374285,13.0,11.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,22,253942920,5.687541246414185,0.07896855373422024,0.7138990640777199,0.19509659216910458,0.022051652459554733,0.49675081944906047,17.0,7.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,23,145511905,5.640670537948608,0.07412457613303254,0.7145866687642466,0.20405708141532963,0.023197871218546006,0.48733171613037096,17.0,7.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,24,1041269999,5.015660762786865,0.06603939123152329,0.5958580401263067,0.10588353760963179,0.02000768413662633,0.4699668183800486,14.0,10.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,25,1411144752,5.312542915344238,0.06309335727961973,0.6757357400662164,0.18434926694169032,0.027089727072273254,0.4642967460522528,16.0,8.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,26,1509977740,5.328164339065552,0.060792330358332806,0.7128064237024249,0.1916442940410652,0.030642774911950853,0.49051935474940866,17.0,7.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,27,483706708,5.140666484832764,0.06652293043495403,0.6355032342589456,0.13584630153405608,0.016086408178228626,0.48357052454666105,15.0,9.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,28,531799215,5.484418869018555,0.06198875568183536,0.7557495711749381,0.1582470267485379,0.028022259531525467,0.5694802848948748,18.0,6.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,29,1136840914,5.265668869018555,0.056579128161713683,0.6355263722356861,0.16238414155899364,0.030244299604882837,0.4428979310718095,15.0,9.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,30,1761654661,4.437535524368286,0.05996237625222595,0.43502285209294783,0.08112495819154261,0.01216777842686103,0.34173011547454424,10.0,14.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,31,759719521,4.937540769577026,0.06419780147442473,0.5555672581311311,0.131058279568793,0.01738983674408356,0.40711914181825454,13.0,11.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,32,1511148819,5.031290769577026,0.06413705239382048,0.5967554157587034,0.15974848348066592,0.022233748869381644,0.4147731834086557,14.0,10.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,33,1533092559,5.531297445297241,0.06838835414262812,0.6749322918473477,0.15831457631242798,0.035451511984103616,0.48116620355081624,16.0,8.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,34,2007233909,4.828162908554077,0.07037381409600973,0.5556205522334311,0.09914275554542033,0.014457001427035798,0.4420207952609749,13.0,11.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,35,2017903790,5.125043630599976,0.05264501764676512,0.5958040430009673,0.13931990539779843,0.017952443051628797,0.43853169455154023,14.0,10.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,36,1623720875,4.921914100646973,0.05108676026740294,0.5966220428875956,0.13742734819535163,0.019832034404520697,0.43936266028772336,14.0,10.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,37,822005099,5.5625457763671875,0.07432685365590892,0.7551236023101913,0.16559870515196778,0.021215102846716575,0.5683097943115071,18.0,6.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,38,1169621962,6.218800067901611,0.06392117984193883,0.9157637516693137,0.24698662898455612,0.03706176692425464,0.6317153557605029,22.0,2.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,39,1315541580,4.515661716461182,0.077037098960838,0.3972906664695895,0.0822481542495011,0.01215291901735625,0.3028895932027321,9.0,15.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,40,1872156770,6.031298875808716,0.07358453887602938,0.7947942890892453,0.1909360324157029,0.03348159652928134,0.5703766601442609,19.0,5.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,41,1117348063,5.031291723251343,0.05439287453109255,0.5554261120434193,0.12869605031120215,0.020453662683208855,0.4062763990490083,13.0,11.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,42,1785843434,5.140666961669922,0.07613996778992344,0.4358525027544132,0.09613091583561875,0.015024371376373575,0.3246972155424209,10.0,14.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,43,1971002345,5.25004506111145,0.06190542408370938,0.5961215498070773,0.17093754803284736,0.021424852698983247,0.40375914907524657,14.0,10.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,44,1963233104,5.593794822692871,0.07320591220271486,0.7142778915380552,0.18789668961801534,0.027316473813366663,0.4990647281066733,17.0,7.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,45,45295357,4.718793153762817,0.0629941071210303,0.47697649116256324,0.10071599908105627,0.015302693446350091,0.36095779863515687,11.0,13.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,46,1818929957,4.953164339065552,0.057033252810539975,0.5948762177450675,0.13227413141022284,0.011518395152232346,0.4510836911826123,14.0,10.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,47,475318147,5.625046253204346,0.07172809233497732,0.755293340505638,0.18136261622596422,0.047219287346480246,0.5267114369331936,18.0,6.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,48,1035259748,5.500044107437134,0.07746936078695839,0.6764478821401118,0.16313419640414095,0.027203877027157642,0.48610980870881315,16.0,8.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,49,2088888902,5.125046014785767,0.06192071185624314,0.5953927402625018,0.13714949558237952,0.025934432416501445,0.4323088122636209,14.0,10.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,50,287070358,4.953165769577026,0.06775675982986618,0.5152236797019275,0.12291807154873378,0.03212342645794759,0.360182181695246,12.0,12.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,51,1742754336,5.343794345855713,0.06797861467164346,0.5550225482685494,0.11074226997541782,0.018033266959737206,0.4262470113333942,13.0,11.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,52,994158204,5.734420537948608,0.06932166359586299,0.7146638710850547,0.19196873307480555,0.022086691918115034,0.5006084460921341,17.0,7.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,53,1490049239,5.515670299530029,0.06035808350476022,0.6747445379403143,0.17472056760697072,0.021705428844568924,0.47831854148877445,16.0,8.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,54,999229484,4.656286716461182,0.05417586729781786,0.4355616659497311,0.09891090221769895,0.014266167949383369,0.32238459578264894,10.0,14.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,55,28344971,5.7656731605529785,0.06827444147833689,0.6754270793344362,0.17072772507756526,0.02072101568084215,0.48397833857602884,16.0,8.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,56,1266539837,4.812538385391235,0.07122424909701426,0.5151702744142379,0.10600625713635925,0.01151610887671196,0.39764790840116665,12.0,12.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,57,96478470,5.796924591064453,0.0677906068763463,0.6742267276268145,0.15360217545202637,0.0238239583039717,0.4968005938708165,16.0,8.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,58,953383961,5.60942006111145,0.05956916828333356,0.7540318588627772,0.17382442711058954,0.027093801603468658,0.5531136301487191,18.0,6.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,59,183372402,5.250042676925659,0.06172106721601927,0.6348444595706386,0.13746552535888704,0.022461121374724356,0.47491781283702733,15.0,9.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,60,2047789755,5.750046968460083,0.07451077926375316,0.7934647054527655,0.19801735396430736,0.025120574735123583,0.5703267767533347,19.0,5.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,61,1057710077,4.546914577484131,0.08214094994833814,0.396230660745475,0.09037624844152793,0.012316032449644482,0.2935383798543026,9.0,15.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,62,1213818894,5.218791961669922,0.0622102665050743,0.5948292881407956,0.1367681980358,0.016974125383639575,0.4410869647213561,14.0,10.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,63,2087364271,4.4844136238098145,0.08027057127168549,0.3575679032208719,0.06790664561493504,0.01371547166974864,0.2759457859361883,8.0,16.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,64,2090181924,5.309076309204102,0.0681164371390557,0.6367100409789437,0.1633771292411099,0.028579908631894694,0.44475300310593907,15.0,9.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,65,1745141102,5.33251428604126,0.05860035375544658,0.6352260326356921,0.14548829976464517,0.021908968687040113,0.46782876418400676,15.0,9.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,66,1977169912,5.163402080535889,0.07139381746673633,0.39720697728093796,0.09582313449277556,0.01210588172889187,0.2892779610592705,9.0,15.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,67,816827959,4.915682554244995,0.057877455809705866,0.47544925409795075,0.11554544416992359,0.015459275771530114,0.3444445341564971,11.0,13.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,68,1937066756,5.167771339416504,0.07916439118655924,0.5545584948903254,0.1465698958002205,0.01892546346856391,0.38906313562154105,13.0,11.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,69,1231138120,5.0509397983551025,0.07075346917316101,0.5950486710865018,0.09937849097706178,0.02122791965913756,0.47444226045030247,14.0,10.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,70,135194935,5.24948525428772,0.0497167438441358,0.5569175830494087,0.13496784888686242,0.018659038595042282,0.40329069556750397,13.0,11.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,71,213231019,5.188976764678955,0.07307931411213155,0.6346016351795012,0.15785481381540256,0.0197093117576877,0.45703750960641076,15.0,9.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,72,1803038838,5.443755149841309,0.07128066174112621,0.6358625207333187,0.16558314828907023,0.017143891708106696,0.4531354807361419,15.0,9.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,73,374020484,6.322842836380005,0.060602940396212286,0.8735053974689572,0.18838350746292862,0.03185681714412944,0.6532650728618993,21.0,3.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,74,1243074298,5.790460824966431,0.06077705340511945,0.7134845679180899,0.15547606798232572,0.028421440698250457,0.5295870592375136,17.0,7.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,75,1805121991,5.427261114120483,0.07233067947204022,0.5933930633070225,0.1530970910706234,0.018669840529051088,0.4216261317073481,14.0,10.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,76,1067209504,5.13103461265564,0.07445355171993549,0.5569603971978918,0.1416939742410728,0.017435175136701345,0.39783124782011775,13.0,11.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,77,1856696675,4.776174783706665,0.07380610248311197,0.47602817565928374,0.11177667208724242,0.011173967394243867,0.3530775361777975,11.0,13.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,78,826341888,5.027437210083008,0.05167411576872585,0.4763707129809673,0.11525067878592178,0.016981028851495307,0.34413900534355013,11.0,13.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,79,167529421,5.878781318664551,0.04922731898136535,0.6738938552340283,0.15278449738669855,0.02118481315488135,0.49992454469244857,16.0,8.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,80,806989554,5.43101167678833,0.059326061725049284,0.6363955930344763,0.12434252999740597,0.019466180763479182,0.4925868822735912,15.0,9.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,81,24805106,5.273079872131348,0.05143591572588413,0.6364197947001256,0.17473681944944858,0.021889388514178362,0.43979358673649876,15.0,9.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,82,1574482610,5.18915581703186,0.05392046387344803,0.5556934003945244,0.1413241716632153,0.021042193701474185,0.39332703502983485,13.0,11.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,83,613936327,5.107681035995483,0.07829189465681559,0.5965155445288448,0.1515289697909919,0.02228872096675008,0.4226978537711027,14.0,10.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,84,1943874087,5.308488845825195,0.0500400528820201,0.5951778925591484,0.14382156611934133,0.016819300205859422,0.43453702623394785,14.0,10.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,85,2099617758,5.489350318908691,0.08207661052013177,0.6743810908687342,0.16281602907106835,0.025162791473480772,0.48640227032418515,16.0,8.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,86,970557677,5.455184698104858,0.06659659567589163,0.5961558084771738,0.15785841063162798,0.020156392538589012,0.41814100530695675,14.0,10.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,87,729259244,5.2489049434661865,0.07454819162910611,0.5945462273697931,0.1152673127606132,0.024577877263515294,0.4547010373456646,14.0,10.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,88,2079841931,5.843545436859131,0.07118581824154352,0.7154218849478162,0.18743169098104343,0.03688754594116746,0.4911026480256055,17.0,7.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,89,1892879705,5.501176118850708,0.06497355503026368,0.6763010484216875,0.14102762104938615,0.021330787876832867,0.5139426394954686,16.0,8.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,90,2041820033,6.236273527145386,0.05500805449785152,0.9545518783943505,0.2629287228028338,0.03923607780425979,0.652387077787257,23.0,1.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,91,1401224298,4.7959465980529785,0.07665449580116832,0.4764807766727664,0.09079989569267269,0.018005904370627587,0.367674976609466,11.0,13.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,92,1477953748,5.307151794433594,0.05111261270999418,0.6348422706690304,0.1687731235844375,0.033017909448417954,0.43305123763617487,15.0,9.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,93,1914896930,4.740686416625977,0.07089791092056273,0.47594902686857493,0.10728733590992136,0.013840499904881487,0.35482119105377213,11.0,13.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,94,341705672,5.225986003875732,0.05617054967096217,0.5154089690573936,0.10408796153771953,0.018709426945849893,0.39261158057382417,12.0,12.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,95,1750328427,5.853106737136841,0.07998433956552872,0.7551445183994397,0.1982986012663849,0.03194669089667047,0.5248992262363843,18.0,6.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,96,1241646603,5.428662061691284,0.08005984893378036,0.6750658143539409,0.16217695553944242,0.015849830596411315,0.4970390282180872,16.0,8.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,97,354554919,5.666054010391235,0.06889800335928131,0.756284145784815,0.1944540062521482,0.02646489449678337,0.5353652450358833,18.0,6.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,98,1141212080,4.804224967956543,0.060205125209370526,0.43600722530518454,0.10295182930290685,0.011658263543849755,0.32139713245842794,10.0,14.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,99,2056698391,5.524860382080078,0.054934139913843126,0.7562743281491412,0.17599320908569602,0.0308516484246401,0.5494294706388052,18.0,6.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,100,1629361386,4.866316318511963,0.07369168830096236,0.4370901272481386,0.08142088154997738,0.011302566839583243,0.34436667885857797,10.0,14.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,101,1298548678,6.244024276733398,0.06931002253777382,0.9553513711737908,0.24476777923701257,0.03674399660692268,0.6738395953298554,23.0,1.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,102,157333277,5.050629138946533,0.08269518302466004,0.5158412655991049,0.1338615217214401,0.019539599347556554,0.36244014453010814,12.0,12.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,103,658548350,5.028454780578613,0.07174781349796548,0.5558329140164748,0.12464805874306555,0.03485038363608901,0.3963344716373202,13.0,11.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,104,784324956,5.140342950820923,0.05103544371141073,0.595786360630216,0.11056582937242874,0.019883167866340413,0.4653373633914468,14.0,10.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,105,1922562345,4.923116683959961,0.07249721330895156,0.515737785651108,0.12613793296891118,0.0190248234503843,0.37057502923181246,12.0,12.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,106,1171145861,5.143712043762207,0.07156252252698167,0.5555949253959992,0.10841592344404187,0.016959369635681266,0.4302196323162761,13.0,11.0
