Scenarios,sensitivity,specificity,rapid test coverage,ID,Seed,Run time,Rate of gonorrhea cases (average incidence after epidemic warm-up),"Proportion of cases treated with CIP, TET, or CRO (average incidence after epidemic warm-up)",Duration of 1st line therapy with CRO (after epidemic warm-up),Duration of 1st line therapy with Drug M (after epidemic warm-up)
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,43,511055152,6.188896179199219,0.06708595451186232,0.5552042994333142,13.0,11.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,44,1509200690,8.406338691711426,0.059406505648652096,0.9961541682805038,24.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,45,236539590,8.532670736312866,0.0781459924723008,0.9953436800518393,24.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,46,1265300326,8.156336545944214,0.05872145094116377,0.997597868864881,24.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,47,1493969396,7.532660245895386,0.06756684713192046,0.9143382986219557,22.0,2.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,48,1490049239,6.968823432922363,0.06724498377625666,0.7159406976539231,17.0,7.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,49,1031018765,8.470170497894287,0.07532416208534122,0.9939671927838729,24.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,50,1011506854,6.734445095062256,0.06809193311005991,0.8357519080597697,20.0,4.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,51,1712498177,7.813912868499756,0.07329835011487053,0.9948383146707471,24.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,52,1640771411,7.593828439712524,0.07650679937172651,0.9545909140213089,23.0,1.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,53,1226839433,5.610765218734741,0.0772028701011324,0.43698516200743504,10.0,14.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,54,322196933,7.500077724456787,0.05602293755725718,0.9982457264998724,24.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,55,1299191502,7.798288583755493,0.07502483705214656,0.9994027087972484,24.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,56,2130447669,6.265690565109253,0.06888250591411976,0.5571509197712209,13.0,11.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,57,30578059,8.032665729522705,0.07581384975738845,0.9964991449746505,24.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,58,1373593898,6.78132176399231,0.06395306560138106,0.7545332608150933,18.0,6.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,59,289568835,6.954529762268066,0.06480139637430163,0.7558181504178098,18.0,6.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,60,1041880507,6.421942710876465,0.06086271523204536,0.7941816156344025,19.0,5.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,61,1776145500,5.751391649246216,0.057259616674737404,0.5158052591595343,12.0,12.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,62,313735750,6.812572002410889,0.0692230685653001,0.835733998259013,20.0,4.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,63,424076738,7.079530477523804,0.0599630151012617,0.9995264219092878,24.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,64,706973201,6.703196048736572,0.06148794199423417,0.6346756262214375,15.0,9.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,65,391356322,6.642086982727051,0.06169486355321778,0.71573731292228,17.0,7.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,66,1592087331,8.063977003097534,0.06561142187255788,0.9970528890982269,24.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,67,1527510874,6.859447717666626,0.07509904084515123,0.5968609880928899,14.0,10.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,68,441846862,7.251468658447266,0.06130880882141134,0.834418929266539,20.0,4.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,69,1181023661,7.01569938659668,0.07410518023474465,0.8340052267521236,20.0,4.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,70,392437986,7.0327160358428955,0.06112573617369355,0.7958326371498754,19.0,5.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,71,442463148,7.921959638595581,0.0569426922558799,0.9983175894656634,24.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,72,1235262303,7.548346281051636,0.06436026912954479,0.8737443594109897,21.0,3.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,73,2089075418,7.312580108642578,0.0622536356571287,0.9128678772351638,22.0,2.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,74,1181940678,7.954600095748901,0.0712136718010201,0.9967244913916453,24.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,75,18479805,7.046950101852417,0.06317499205215654,0.9993519027138208,24.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,76,36293875,6.938964605331421,0.051994708632141846,0.6737955067800081,16.0,8.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,77,1646873834,8.031335592269897,0.060400782086471594,0.9947341329785843,24.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,78,1756250673,7.095216512680054,0.08535834465587692,0.9990591653229026,24.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,79,2127537053,6.125065088272095,0.08026274968754489,0.5946474361418601,14.0,10.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,80,1527938215,7.40772008895874,0.05773297009585793,0.8340536550551776,20.0,4.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,81,1987036835,6.7188215255737305,0.06463683719102559,0.7164383576130272,17.0,7.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,82,742635166,5.703185081481934,0.06033273529967413,0.4356115793117164,10.0,14.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,83,428387606,7.282718658447266,0.0598071899003151,0.8346396939537916,20.0,4.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,84,1057701318,7.142091512680054,0.06609337879377315,0.7939007275577231,19.0,5.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,85,620684410,6.796947002410889,0.07404630849587174,0.7549469121785208,18.0,6.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,86,169862576,6.829588174819946,0.060257107240486905,0.7551593113677086,18.0,6.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,87,636653741,7.078200578689575,0.0792166977571976,0.8763964982882523,21.0,3.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,88,1037358284,7.5639708042144775,0.06317634434192003,0.997590872327034,24.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,89,1365877958,6.218815565109253,0.07112231239169964,0.7164035634480448,17.0,7.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,90,1847268245,6.407708168029785,0.07109422030132667,0.6768520373657563,16.0,8.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,91,1787134341,6.25006628036499,0.06886928760709175,0.6763894313939649,16.0,8.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,92,518286560,7.704596519470215,0.08289205087986527,0.9972052430050341,24.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,93,647752748,7.015700578689575,0.06825170190671968,0.7545707583150814,18.0,6.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,94,2044735716,6.095204591751099,0.06431068407347973,0.5560552785484607,13.0,11.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,95,1417899697,7.203201532363892,0.05730994349783361,0.8334787603497967,20.0,4.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,96,96328185,7.423344612121582,0.07064260440900783,0.9544972690678992,23.0,1.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,97,846962187,7.640706539154053,0.054712209840325515,0.9547719038663487,23.0,1.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,98,971748365,6.876463890075684,0.07355383912838834,0.7160452193361375,17.0,7.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,99,993246198,7.937584638595581,0.05543902292068758,0.998097902787341,24.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,100,1709232599,7.42334508895874,0.07316761628311026,0.9993046394131144,24.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,101,1145660267,8.000084638595581,0.06822488032012665,0.9940931235101228,24.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,102,2080398871,7.6733458042144775,0.07423198601294713,0.9139905446630346,22.0,2.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,103,921555830,6.328193426132202,0.08182439888928038,0.7167257112722413,17.0,7.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,104,1696311714,6.829589366912842,0.08321865370052572,0.7150840742449038,17.0,7.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,105,1847092057,7.593830108642578,0.058672292662477615,0.9995559148625495,24.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,106,1449189605,6.688963174819946,0.07230310077393899,0.6361982592776271,15.0,9.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,107,1195091225,6.0156896114349365,0.06783620356766251,0.5551011263511139,13.0,11.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,108,1483988216,8.360853910446167,0.06314379038040148,0.9947130979444097,24.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,109,45140219,6.48444390296936,0.07574609722965425,0.7160411979019672,17.0,7.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,110,1251823149,7.7358481884002686,0.05578207796209475,0.9546750244165797,23.0,1.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,111,501616922,7.234451055526733,0.057486996760718945,0.8729362096693285,21.0,3.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,112,618662601,7.735848903656006,0.06403218619168145,0.9998818595702568,24.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,113,1318768269,7.35945200920105,0.059258908499803684,0.9989970413349638,24.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,114,539278167,8.048352479934692,0.0671198163884562,0.9954482660345362,24.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,115,1546661699,6.906322479248047,0.06829486983720683,0.8351728005310902,20.0,4.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,116,869525086,6.313957929611206,0.05871009324678271,0.5164760528490397,12.0,12.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,117,1127389417,8.00008511543274,0.06271645876195302,0.9978591705325206,24.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,118,208660370,6.18895697593689,0.06207818015513384,0.7540579958159267,18.0,6.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,119,1945037326,6.328192710876465,0.07353048085080591,0.7143000231013427,17.0,7.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,120,420514926,6.610836744308472,0.06935496144118289,0.6357599667415518,15.0,9.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,121,1988717831,6.5156941413879395,0.08045082024118423,0.6758404325186586,16.0,8.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,122,1265045594,7.188967704772949,0.06408076260445371,0.8757779496490938,21.0,3.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,123,557528785,7.046950578689575,0.067092295984503,0.8759690749209114,21.0,3.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,124,61738016,7.954598903656006,0.06338323214147225,0.9972739087107095,24.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,125,1304696688,6.578195571899414,0.06282359526873331,0.8341721858046394,20.0,4.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,126,1196383116,7.110841274261475,0.06573033124646245,0.6761840104059401,16.0,8.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,127,2119065329,6.281316757202148,0.07539468262494292,0.6355513580686951,15.0,9.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,128,11993418,5.328181505203247,0.05504032267057325,0.5551042791407422,13.0,11.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,129,1598551130,4.296920537948608,0.08009928059339579,0.7539343939094771,18.0,6.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,130,899771096,5.421934366226196,0.0656854751232869,0.7969942866123292,19.0,5.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,131,1505973153,3.5469110012054443,0.08445035028062595,0.7160075786686643,17.0,7.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,132,491601191,6.0938146114349365,0.0696167222470104,0.9989486624877861,24.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,133,1928384915,3.82816743850708,0.057469084527925825,0.7562826106229518,18.0,6.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,134,1799331687,4.562549114227295,0.07714110462461937,0.3970131648291059,9.0,15.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,135,15524053,3.7344141006469727,0.05405364281540338,0.9999765584452147,24.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,136,751489193,4.9219276905059814,0.0694672959473554,0.7554908843278713,18.0,6.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,137,156987350,3.109407424926758,0.0678042683101202,0.6750354059168115,16.0,8.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,138,627893408,5.437557935714722,0.05936799341150961,0.8756814253392818,21.0,3.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,139,1207594076,3.7187910079956055,0.05687367497727966,0.6358851056454986,15.0,9.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,140,1408238763,5.687560319900513,0.06912632937069488,0.9955066105926909,24.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,141,856879794,4.140668869018555,0.06403919050923605,0.7935094964297109,19.0,5.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,142,1813805924,4.9844279289245605,0.06391610559943967,0.7148789803853304,17.0,7.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,143,368909202,3.4844138622283936,0.06512730614258405,0.5956922007451783,14.0,10.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,144,1497107255,5.718809604644775,0.07058162996072481,0.9144300452379158,22.0,2.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,145,1859839831,4.140668869018555,0.05800807374245931,0.8342069197258042,20.0,4.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,146,888645632,4.8281755447387695,0.06271820614650447,0.7562696027306057,18.0,6.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,147,87373479,3.0000319480895996,0.06758128067423891,0.4749748873934985,11.0,13.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,148,569170968,5.390681505203247,0.05757020045721587,0.9992314412205902,24.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,149,1724266722,4.187544345855713,0.08130386359076193,0.9955993824980129,24.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,150,605342979,4.375044822692871,0.056698662834339976,0.6747811576729995,16.0,8.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,151,1613654456,3.7031633853912354,0.06366245893209692,0.9994070292332143,24.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,152,1460959226,5.109428644180298,0.057340609497973274,0.9973270168727624,24.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,153,1679190915,3.687539577484131,0.07388627062293611,0.715063931495586,17.0,7.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,154,1341721941,4.937551736831665,0.06480461741090242,0.9552455337470833,23.0,1.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,155,192331256,3.53128981590271,0.06896045844612561,0.8762970511057159,21.0,3.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,156,1228175278,4.843801259994507,0.06384344084078285,0.8326224156513865,20.0,4.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,157,28791503,3.2500360012054443,0.05348167724490596,0.51487603959256,12.0,12.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,158,1457430367,4.687549114227295,0.08062124037715691,0.8739505324081688,21.0,3.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,159,2132410421,3.7187914848327637,0.06946349844535939,0.8370017005271687,20.0,4.0
"(p=1.000, q=0.975, c=0.500)",1.0,0.975,0.5,0,1086712531,7.423278331756592,0.0703439899775525,0.9984222518901484,24.0,0.0
"(p=1.000, q=0.975, c=0.500)",1.0,0.975,0.5,1,1984980876,7.453205823898315,0.07334226810680118,0.9989582392728623,24.0,0.0
"(p=1.000, q=0.975, c=0.500)",1.0,0.975,0.5,2,1953654075,6.8451478481292725,0.06555730871328183,0.7941209263535789,19.0,5.0
"(p=1.000, q=0.975, c=0.500)",1.0,0.975,0.5,3,261253038,5.750061273574829,0.07358703913435956,0.5161805233634199,12.0,12.0
"(p=1.000, q=0.975, c=0.500)",1.0,0.975,0.5,4,540090028,6.595144510269165,0.07499942787759493,0.7566731083962667,18.0,6.0
"(p=1.000, q=0.975, c=0.500)",1.0,0.975,0.5,5,869095512,6.984450578689575,0.05864590627998652,0.8358734376575313,20.0,4.0
"(p=1.000, q=0.975, c=0.500)",1.0,0.975,0.5,6,2028400409,7.501403570175171,0.06769966153951965,0.9936978954830563,24.0,0.0
"(p=1.000, q=0.975, c=0.500)",1.0,0.975,0.5,7,769024199,6.390692949295044,0.06793587121148764,0.6344663993722716,15.0,9.0
"(p=1.000, q=0.975, c=0.500)",1.0,0.975,0.5,8,745834900,6.829523086547852,0.06394183596076186,0.6762471829751934,16.0,8.0
"(p=1.000, q=0.975, c=0.500)",1.0,0.975,0.5,9,1062619740,6.421945095062256,0.062265972349995036,0.7157180917197516,17.0,7.0
"(p=1.000, q=0.975, c=0.500)",1.0,0.975,0.5,10,1859915496,7.157649755477905,0.06695188636171434,0.8746879587128119,21.0,3.0
"(p=1.000, q=0.975, c=0.500)",1.0,0.975,0.5,11,1375364205,7.687582015991211,0.056997642733473776,0.9962518296331893,24.0,0.0
"(p=1.000, q=0.975, c=0.500)",1.0,0.975,0.5,12,1663365764,6.251391410827637,0.06255072266916874,0.594277239184408,14.0,10.0
"(p=1.000, q=0.975, c=0.500)",1.0,0.975,0.5,13,1069973281,7.093825340270996,0.06416809499426168,0.8351341988848655,20.0,4.0
"(p=1.000, q=0.975, c=0.500)",1.0,0.975,0.5,14,2032764502,7.735781908035278,0.06575153556682295,0.9981075299218518,24.0,0.0
"(p=1.000, q=0.975, c=0.500)",1.0,0.975,0.5,15,1738183207,7.468833684921265,0.055113054516736426,0.999189074576063,24.0,0.0
"(p=1.000, q=0.975, c=0.500)",1.0,0.975,0.5,16,1708487345,7.235776662826538,0.06639237165330426,0.7554189289698064,18.0,6.0
"(p=1.000, q=0.975, c=0.500)",1.0,0.975,0.5,17,2050502706,7.625082731246948,0.05640555487849712,0.9994541771091385,24.0,0.0
"(p=1.000, q=0.975, c=0.500)",1.0,0.975,0.5,18,33973174,6.095139741897583,0.05582152859457451,0.5537895544798297,13.0,11.0
"(p=1.000, q=0.975, c=0.500)",1.0,0.975,0.5,19,434685913,7.046950817108154,0.0556278828241558,0.9996435616655884,24.0,0.0
"(p=1.000, q=0.975, c=0.500)",1.0,0.975,0.5,20,1812608689,7.313902854919434,0.055891769193060305,0.7559162172069359,18.0,6.0
"(p=1.000, q=0.975, c=0.500)",1.0,0.975,0.5,21,2084052603,7.828208684921265,0.0622292457246845,0.9978257878086261,24.0,0.0
"(p=1.000, q=0.975, c=0.500)",1.0,0.975,0.5,22,599999703,7.751407623291016,0.07579323968248053,0.8757081626571643,21.0,3.0
"(p=1.000, q=0.975, c=0.500)",1.0,0.975,0.5,23,1398208754,7.6250810623168945,0.06191708948447332,0.9543919529646715,23.0,1.0
"(p=1.000, q=0.975, c=0.500)",1.0,0.975,0.5,24,98400669,7.907659530639648,0.06514085775914709,0.9988789081829974,24.0,0.0
"(p=1.000, q=0.975, c=0.500)",1.0,0.975,0.5,25,1455834841,8.046960592269897,0.06766308510714066,0.9126089667348386,22.0,2.0
"(p=1.000, q=0.975, c=0.500)",1.0,0.975,0.5,26,1785736058,6.220141410827637,0.07258439291086204,0.5961852580906661,14.0,10.0
"(p=1.000, q=0.975, c=0.500)",1.0,0.975,0.5,27,1170374427,6.2813169956207275,0.06459190569667705,0.634735214396231,15.0,9.0
"(p=1.000, q=0.975, c=0.500)",1.0,0.975,0.5,28,1493653684,7.657656669616699,0.06370242355430555,0.9977773260028663,24.0,0.0
"(p=1.000, q=0.975, c=0.500)",1.0,0.975,0.5,29,1466704085,6.48444390296936,0.062141806063569206,0.7564290891918745,18.0,6.0
"(p=1.000, q=0.975, c=0.500)",1.0,0.975,0.5,30,258864802,6.688896417617798,0.06644534625112895,0.9999989854690794,24.0,0.0
"(p=1.000, q=0.975, c=0.500)",1.0,0.975,0.5,31,1650233440,6.671957492828369,0.05843255229245356,0.7146173060216163,17.0,7.0
"(p=1.000, q=0.975, c=0.500)",1.0,0.975,0.5,32,1950053854,6.298267126083374,0.06881223723917083,0.6363271039011705,15.0,9.0
"(p=1.000, q=0.975, c=0.500)",1.0,0.975,0.5,33,231562851,6.765697240829468,0.060084879871381267,0.9999985846308931,24.0,0.0
"(p=1.000, q=0.975, c=0.500)",1.0,0.975,0.5,34,511233635,7.188901662826538,0.05889435743464288,0.8757438602773107,21.0,3.0
"(p=1.000, q=0.975, c=0.500)",1.0,0.975,0.5,35,699550030,6.765697240829468,0.05403274928646569,0.794642153954831,19.0,5.0
"(p=1.000, q=0.975, c=0.500)",1.0,0.975,0.5,36,864944866,8.079536199569702,0.06357653001101152,0.9944366923411537,24.0,0.0
"(p=1.000, q=0.975, c=0.500)",1.0,0.975,0.5,37,2087744588,6.46881890296936,0.0725044668170288,0.5954129085772449,14.0,10.0
"(p=1.000, q=0.975, c=0.500)",1.0,0.975,0.5,38,668178838,6.720146894454956,0.07716719085740842,0.7151501834819931,17.0,7.0
"(p=1.000, q=0.975, c=0.500)",1.0,0.975,0.5,39,1978367492,8.078212261199951,0.06046435258479893,0.9976770776832921,24.0,0.0
"(p=1.000, q=0.975, c=0.500)",1.0,0.975,0.5,40,9155489,7.095151662826538,0.06998373632801012,0.8322419184817018,20.0,4.0
"(p=1.000, q=0.975, c=0.500)",1.0,0.975,0.5,41,1104341091,6.421943187713623,0.05812821411916751,0.5171742454577091,12.0,12.0
"(p=1.000, q=0.975, c=0.500)",1.0,0.975,0.5,42,591449774,6.642021179199219,0.0547870846739361,0.7149282328156957,17.0,7.0
"(p=1.000, q=0.975, c=0.500)",1.0,0.975,0.5,43,511055152,5.687562704086304,0.064312743941141,0.5166197434166167,12.0,12.0
"(p=1.000, q=0.975, c=0.500)",1.0,0.975,0.5,44,1509200690,7.517030477523804,0.05746755997617987,0.996535213060683,24.0,0.0
"(p=1.000, q=0.975, c=0.500)",1.0,0.975,0.5,45,236539590,7.656331539154053,0.07564012151800747,0.996521898846261,24.0,0.0
"(p=1.000, q=0.975, c=0.500)",1.0,0.975,0.5,46,1265300326,7.720157861709595,0.05665890107829868,0.9987590464121477,24.0,0.0
"(p=1.000, q=0.975, c=0.500)",1.0,0.975,0.5,47,1493969396,7.531330823898315,0.06590049437417185,0.8735622692607834,21.0,3.0
