Scenarios,sensitivity,specificity,rapid test coverage,ID,Seed,Run time,Rate of gonorrhea cases (average incidence after epidemic warm-up),"Time-averaged proportion of cases treated successfully with CIP, TET, or CRO (average incidence after epidemic warm-up)",Time-averaged proportion of cases treated successfully with CIP (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with TET (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with CRO (average incidence after epidemic warm-up),Duration of 1st line therapy with CRO (after epidemic warm-up),Duration of 1st line therapy with Drug M (after epidemic warm-up)
"(p=1.000, q=1.000, c=0.500)",1.0,1.0,0.5,137,80604351,4.078150033950806,0.22992274890974804,0.6165806787199146,0.22273739679229518,0.026937707070659723,0.36690557485695996,29.0,0.0
"(p=1.000, q=1.000, c=0.500)",1.0,1.0,0.5,138,2031599051,5.015652894973755,0.13398828788758177,0.7102554498396284,0.25965228284327646,0.02490794546562485,0.42569522153072703,29.0,0.0
"(p=1.000, q=1.000, c=0.500)",1.0,1.0,0.5,139,1943073562,4.468776702880859,0.1544312419635774,0.7361729067211371,0.24744840897628173,0.03139268203387019,0.4573318157109853,29.0,0.0
"(p=1.000, q=1.000, c=0.500)",1.0,1.0,0.5,140,176495276,4.8125269412994385,0.15352908923679942,0.7818372364842143,0.259285780096353,0.03528389988125081,0.4872675565066106,29.0,0.0
"(p=1.000, q=1.000, c=0.500)",1.0,1.0,0.5,141,836564337,4.421904802322388,0.09015871046019971,0.8616720704425325,0.298982906132815,0.06144908737954844,0.5012400769301689,29.0,0.0
"(p=1.000, q=1.000, c=0.500)",1.0,1.0,0.5,142,918048512,4.765651702880859,0.08694547461042293,0.8085172433816734,0.2358199683629878,0.024046238366101813,0.548651036652584,29.0,0.0
"(p=1.000, q=1.000, c=0.500)",1.0,1.0,0.5,143,1555106235,4.156275749206543,0.16352895278594043,0.6800954844819381,0.16445326523833334,0.0274647526939324,0.4881774665496726,29.0,0.0
"(p=1.000, q=1.000, c=0.500)",1.0,1.0,0.5,144,1075634974,4.500024795532227,0.12027488614056706,0.7576635123856307,0.2607937878331973,0.04755009583913014,0.44931962871330344,29.0,0.0
"(p=1.000, q=1.000, c=0.500)",1.0,1.0,0.5,145,2130689123,4.437527418136597,0.127442168429011,0.7314228258896949,0.2564159949649584,0.024522246292499585,0.45048458463223684,29.0,0.0
"(p=1.000, q=1.000, c=0.500)",1.0,1.0,0.5,146,1515528027,4.843775510787964,0.1605631573951785,0.7375850626969341,0.25650439190159935,0.028352544963570696,0.45272812583176403,29.0,0.0
"(p=1.000, q=1.000, c=0.500)",1.0,1.0,0.5,147,1304287277,4.656278133392334,0.09237739551152196,0.8295048643251416,0.2840006896056843,0.027919392026653157,0.517584782692804,29.0,0.0
"(p=1.000, q=1.000, c=0.500)",1.0,1.0,0.5,148,1720353129,4.87502646446228,0.1195091509908545,0.7221112082504327,0.2568880547650753,0.030507960226535995,0.43471519325882163,29.0,0.0
"(p=1.000, q=1.000, c=0.500)",1.0,1.0,0.5,149,734697790,4.296903848648071,0.055963572800514075,0.9439221425173231,0.2897005543406721,0.04188864974223826,0.6123329384344127,29.0,0.0
"(p=1.000, q=1.000, c=0.500)",1.0,1.0,0.5,150,699475056,4.8437769412994385,0.13914234735861114,0.7625666120842391,0.26004848178655887,0.041540380527008196,0.46097774977067196,29.0,0.0
"(p=1.000, q=1.000, c=0.500)",1.0,1.0,0.5,151,13007515,4.484402418136597,0.09760248646558557,0.7710299105432823,0.2447944353007353,0.031013363718174595,0.4952221115243723,29.0,0.0
"(p=1.000, q=1.000, c=0.500)",1.0,1.0,0.5,152,1276684241,4.78127646446228,0.08078446947386633,0.9679125161821798,0.38033019904813065,0.04254352358624796,0.545038793547801,29.0,0.0
"(p=1.000, q=1.000, c=0.500)",1.0,1.0,0.5,153,425802096,3.9843993186950684,0.054989792863871616,0.9899072163144534,0.33766630724552943,0.0516627903680739,0.6005781187008501,29.0,0.0
"(p=1.000, q=1.000, c=0.500)",1.0,1.0,0.5,154,1509454501,5.01565146446228,0.20124333355695448,0.6755999674457739,0.24440866693241367,0.027260194087919805,0.4039311064254401,29.0,0.0
"(p=1.000, q=1.000, c=0.500)",1.0,1.0,0.5,155,2071857422,4.281277656555176,0.05787003319005394,0.9810760308285429,0.3480083318221906,0.03732084083921268,0.5957468581671396,29.0,0.0
"(p=1.000, q=1.000, c=0.500)",1.0,1.0,0.5,156,756362408,4.500023365020752,0.0884094947351791,0.7832370996265409,0.25730357134322074,0.023665594304303688,0.5022679339790166,29.0,0.0
"(p=1.000, q=1.000, c=0.500)",1.0,1.0,0.5,157,993627857,4.218775987625122,0.1392974890822822,0.7581704298318189,0.23917530422232686,0.028714922361570194,0.49028020324792193,29.0,0.0
"(p=1.000, q=1.000, c=0.500)",1.0,1.0,0.5,158,573828699,4.781274795532227,0.06803667055947325,0.8559990336907803,0.30960470257240935,0.04954976381566208,0.496844567302709,29.0,0.0
"(p=1.000, q=1.000, c=0.500)",1.0,1.0,0.5,159,1385470475,4.375031471252441,0.09134116630836324,0.8983859632803042,0.25236407740259786,0.030898546196647638,0.6151233396810587,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,0,625657653,8.407637119293213,0.17942571858109033,0.6976905279418408,0.14791609000731626,0.029502823853844843,0.5202716140806797,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,1,1698271443,8.21879768371582,0.14115618274354066,0.8117678271453328,0.19594316876645554,0.028184966100304486,0.5876396922785726,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,2,574269003,8.001384496688843,0.16044674326188704,0.7256053120618648,0.15870858309969763,0.021438377723535088,0.5454583512386325,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,3,1306270088,8.234422206878662,0.14562815448947622,0.7371768888646033,0.14950318975305893,0.02188493245783921,0.5657887666537051,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,4,1238154541,8.04826045036316,0.1251867851055369,0.8170522088054757,0.1815121566551721,0.0379091208721776,0.5976309312781257,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,5,32646995,8.265673160552979,0.1258376334836775,0.8318721708650175,0.21042991135223943,0.03573773309194647,0.5857045264208316,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,6,1220271111,8.485762357711792,0.192262568431065,0.657482501567858,0.1051885418783539,0.017932541875960786,0.5343614178135432,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,7,963240097,8.453176259994507,0.1141892274612797,0.8208204102984379,0.18620309258341236,0.02199765385641379,0.612619663858612,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,8,1521599456,8.360762357711792,0.18237178819636482,0.6968287906274185,0.1754252516031411,0.02733702001870478,0.49406651900557286,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,9,937759813,8.281301021575928,0.15833667835791576,0.7572309255520093,0.19584980479075,0.028847813144268028,0.5325333076169911,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,10,865822978,7.98576021194458,0.16190004008154055,0.721454124527854,0.21880932186603994,0.029041188843685943,0.4736036138181279,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,11,227302066,7.953170537948608,0.1281411715412601,0.7873931738376114,0.1316258649889194,0.020813729065864435,0.6349535797828277,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,12,947449799,9.048266410827637,0.12123005145168421,0.7616689339766224,0.176539378773652,0.022313620726040397,0.5628159344769301,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,13,1782950357,8.343798637390137,0.08515182346855338,0.9082494630127399,0.2239554636264446,0.037486352576362146,0.6468076468099332,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,14,1437994672,8.407637357711792,0.15152902976150628,0.6885054262340545,0.16982673346268176,0.02275630896310402,0.49592238380826875,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,15,1562885644,8.43755054473877,0.12176818178918683,0.758756937747826,0.1300584314315923,0.027920149704695765,0.6007783566115381,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,16,553549746,8.079509735107422,0.21278360735495552,0.6452037410518145,0.1455064499057933,0.026683630895375628,0.47301366025064573,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,17,1939338035,8.312548160552979,0.10054584780036178,0.7968240947974681,0.17938564961132586,0.03257285153227342,0.5848655936538687,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,18,145511905,8.642012596130371,0.12003674389017899,0.8298869796782444,0.2380913095951324,0.026948400744285523,0.5648472693388267,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,19,1041269999,8.3906729221344,0.16814000751223185,0.7143942348863906,0.1177800601249482,0.02272907240296223,0.5738851023584803,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,20,2139080526,7.767008304595947,0.08292082607973517,0.8856825645465841,0.21524944969014445,0.023770309332252115,0.6466628055241873,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,21,1411144752,8.265671968460083,0.13181605134043906,0.7734194338719365,0.21816730371909046,0.028918859733811024,0.5263332704190351,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,22,1509977740,8.204511880874634,0.08632891960352271,0.8611770079703008,0.23525970088179543,0.03611420564143018,0.5898031014470752,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,23,483706708,8.078171730041504,0.1465311781579633,0.7557248796454447,0.15554150248239193,0.016992329518700073,0.5831910476443529,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,24,289894276,8.173261404037476,0.12579209244010922,0.8471815977359772,0.20830872579206236,0.04133919414006446,0.5975336778038504,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,25,531799215,8.125046968460083,0.10247507709473531,0.8594982840177326,0.17353814685204397,0.02871713903160095,0.6572429981340876,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,26,621504377,7.798259258270264,0.06201691539811733,0.9751990052408136,0.22390917534836194,0.03234007891416723,0.7189497509782844,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,27,1136840914,8.500049114227295,0.14329445023281476,0.7501534377692286,0.19722969639584736,0.035140997066011245,0.5177827443073699,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,28,759719521,8.063884735107422,0.22824901227500222,0.6325475671135715,0.14629097736250934,0.01871295658621702,0.46754363316484515,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,29,1511148819,8.000046014785767,0.16332343596979898,0.7231732401615082,0.19637124083067772,0.0262640816297857,0.5005379177010448,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,30,1533092559,8.188886880874634,0.11310120884785227,0.8234489256067906,0.19958897838222567,0.044336940086253857,0.5795230071383114,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,31,1164104192,8.203173160552979,0.08146897761655633,0.8307229121425642,0.1834043423657817,0.021190293922831695,0.6261282758539509,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,32,2017903790,8.001386404037476,0.14709461349083167,0.6901230307271362,0.16094583799379422,0.019842602591763524,0.5093345901415783,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,33,1623720875,8.125046730041504,0.1451346735853729,0.6963229157906766,0.16049872995505782,0.022237120937981154,0.5135870648976375,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,34,822005099,8.563890218734741,0.10605453106496361,0.8880671525778062,0.18592730648573863,0.022398894091326095,0.6797409520007416,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,35,1169621962,8.421923637390137,0.08174638041002046,0.9361801775208518,0.2473068172118853,0.034972087038230196,0.6539012732707362,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,36,1872156770,8.173261880874634,0.11834825977379301,0.8578840743695199,0.20535384558325515,0.03311783370843003,0.6194123950778347,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,37,1117348063,8.328176021575928,0.1757376910799204,0.6606972817059041,0.15825488856582767,0.024972760240321742,0.4774696328997549,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,38,1971002345,7.923258543014526,0.16077510325691305,0.6946057853477002,0.2029216126228809,0.024051586050685404,0.46763258667413365,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,39,1963233104,8.234423160552979,0.11302082175509343,0.8559682714228943,0.22644227181875026,0.031728077939585854,0.5977979216645581,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,40,972786036,8.001384258270264,0.08125004458933655,0.8594621431899729,0.17137183910001008,0.03284642536506462,0.6552438787248988,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,41,1818929957,8.390677690505981,0.18002619616683874,0.6845708147594409,0.14507620645097072,0.011725649002771541,0.5277689593056987,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,42,475318147,8.017009019851685,0.13800638196734513,0.7995492646539637,0.1891405751052425,0.04893214229370378,0.5614765472550175,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,43,1742754336,8.45317530632019,0.1691469741564213,0.7065841868381614,0.13509443750654618,0.02164234088316488,0.54984740844845,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,44,994158204,8.157634735107422,0.11847593964368652,0.8446891486844988,0.23484987911309915,0.024717300717409924,0.5851219688539898,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,45,1490049239,8.109423637390137,0.13054365907103013,0.7637506702447273,0.19658998284774068,0.02288034780247984,0.5442803395945067,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,46,28344971,8.048259258270264,0.15813078774064093,0.751429051702143,0.18651687550101845,0.021145952411424005,0.5437662237897005,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,47,96478470,8.375051736831665,0.14368010820337287,0.7603762406908826,0.1651317823114692,0.02469724317202003,0.5705472152073932,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,48,953383961,8.157634496688843,0.08855985327000288,0.8828635014709929,0.19775227026523512,0.029021289872902485,0.6560899413328554,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,49,183372402,7.953171253204346,0.22104192464782818,0.6455255401660528,0.13067623771470485,0.020951622249692776,0.49389768020165514,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,50,2047789755,8.063884019851685,0.09641349361776311,0.927553735795843,0.22667934110074897,0.027186550460256788,0.6736878442348375,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,51,1213818894,8.359426021575928,0.11363741083511907,0.747023642478419,0.16756171205057474,0.02037569188505522,0.559086238542789,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,52,2090181924,8.204512119293213,0.13725564684733527,0.7660361513406663,0.2048453862313557,0.0356595594344764,0.5255312056748342,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,53,1745141102,8.171925067901611,0.16082221498640986,0.7191209928894734,0.16227993403278018,0.02251307048370871,0.5343279883729846,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,54,135194935,8.37638807296753,0.1315575333176307,0.7143589512263201,0.1767600064828546,0.023381093290535376,0.5142178514529303,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,55,1803038838,8.4531729221344,0.16354308457009914,0.7556553906356834,0.19917389464305366,0.01933514332039799,0.537146352672232,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,56,374020484,8.329513311386108,0.07208478035097968,0.9458105026722475,0.19042719155778193,0.03154667900295272,0.7238366321115127,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,57,47653226,8.250049591064453,0.13408949168831447,0.8500475067732499,0.20665472437949944,0.05123019162543549,0.5921625907683151,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,58,1243074298,8.188887596130371,0.11876662515346827,0.796817125341292,0.16475202444923964,0.02997626246159166,0.6020888384304609,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,59,1805121991,8.187549829483032,0.20108650615153562,0.6871010723835498,0.1791300988977335,0.020615368867289246,0.4873556046185269,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,60,1331169252,8.26701307296753,0.0742360876923419,0.8501728897604128,0.21074275391940003,0.02262099809419742,0.6168091377468156,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,61,167529421,8.34379768371582,0.08933567510816638,0.7938166028523277,0.17327325799719745,0.023207689585070898,0.5973356552700593,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,62,806989554,8.017011404037476,0.16821670656955295,0.7329718419637572,0.13176911078866477,0.02001821884265187,0.5811845123324406,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,63,24805106,8.109423398971558,0.1076949426309849,0.7931136482958305,0.2238691227846462,0.025727437372738284,0.5435170881384458,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,64,1574482610,7.9515697956085205,0.17499045083795448,0.6791495056650054,0.18033571506812357,0.02457507487765299,0.4742387157192291,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,65,613936327,7.906295299530029,0.21078070337782434,0.7022901520178491,0.17564296824897344,0.024639896199727843,0.502007287569148,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,66,1943874087,8.185944318771362,0.13389586696717987,0.7091944787323717,0.17492143317861764,0.01890459926856235,0.5153684462851916,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,67,514748902,8.35942792892456,0.1273038396600249,0.7879973780629161,0.13640564709990774,0.03814266664826942,0.6134490643147389,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,68,970557677,7.6078174114227295,0.27549994459831534,0.6084188628865506,0.15784055534646899,0.019136371833731222,0.4314419357063505,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,69,2045757009,7.87504506111145,0.06748367643532585,0.9908173621638021,0.2288784228487181,0.030436205194801183,0.7315027341202828,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,70,2079841931,7.764067649841309,0.14255374779337482,0.7729978761501306,0.19806670351791358,0.040033063528566386,0.5348981091036505,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,71,1892879705,8.234422206878662,0.11523480184923779,0.840227008160721,0.16803636889122045,0.023843845934062892,0.648346793335438,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,72,2041820033,8.1859450340271,0.06528095898338591,0.9551928911946505,0.2567599021117565,0.0364144525277581,0.6620185365551359,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,73,1477953748,8.421925067901611,0.12123241835841443,0.7470195404405228,0.20128105655040535,0.03869760953214345,0.5070408743579738,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,74,910506640,7.717192649841309,0.1007199449736112,0.8536590472047408,0.22008019438006882,0.02245068762992526,0.6111281651947468,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,75,1844369952,8.203172206878662,0.06994868764065124,0.9624093627590006,0.1757899129558634,0.03381011504202948,0.7528093347611076,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,76,341705672,8.014069080352783,0.21718991556173536,0.6116236607213198,0.1157097565465643,0.021241280008304813,0.47467262416645056,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,77,1750328427,8.437549352645874,0.1475838814599307,0.8127400836298023,0.21398061390003395,0.03277323345826236,0.5659862362715057,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,78,1241646603,7.592189311981201,0.14304801168901932,0.8140158967443916,0.19144572194176115,0.01760344678841861,0.6049667280142118,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,79,354554919,8.078171253204346,0.10939957397113106,0.8649847371590569,0.21666416679824457,0.028033318077211385,0.6202872522836009,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,80,2056698391,7.670314311981201,0.1359799322258847,0.7758955064959817,0.17079751651003222,0.028139567588921614,0.5769584223970278,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,81,490196200,7.953170537948608,0.13718985906808523,0.7522424824190387,0.17338109272563654,0.027584370224671213,0.5512770194687309,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,82,1298548678,7.701566219329834,0.09043953904787874,0.9454894888538388,0.23298764082875179,0.03293189719297848,0.6795699508321084,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,83,784324956,7.953171968460083,0.193256502384263,0.6634547583851466,0.11424030938147893,0.019773650227436133,0.5294407987762316,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,84,733904680,7.607815265655518,0.13962139156585762,0.782101878649521,0.14896211768044262,0.02789398736015252,0.6052457736089258,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,85,1826974045,8.265671491622925,0.13543197032594298,0.752753155366927,0.18881291593843055,0.034052573357142936,0.5298876660713535,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,86,1873295335,7.670302867889404,0.1644589288595196,0.7453862851506513,0.204450205094025,0.03012146203333973,0.5108146180232864,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,87,1318058019,8.343800783157349,0.17149433180353688,0.6354052363013456,0.16167854513506613,0.026214100559613283,0.44751259060666587,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,88,1826990642,7.5296900272369385,0.1712589372767873,0.6886647119205501,0.11482030021181262,0.01814842836901657,0.5556959833397207,29.0,0.0
"(p=0.750, q=0.950, c=0.500)",0.75,0.95,0.5,89,1807427148,7.781294822692871,0.15458574722765236,0.8066745570921583,0.1719305558402085,0.019938455484271558,0.6148055457676781,29.0,0.0
