Scenarios,CIP-sens,CIP-spec,TET-sens,TET-spec,rapid test coverage,ID,Seed,Run time,Rate of gonorrhea cases (average incidence after epidemic warm-up),Time-averaged proportion of cases CIP-S (average incidence after epidemic warm-up),Time-averaged proportion of cases TET-S (average incidence after epidemic warm-up),Time-averaged proportion of cases CRO-S (average incidence after epidemic warm-up),Time-averaged proportion of cases CIP/TET-NS (average incidence after epidemic warm-up),"Time-averaged proportion of cases treated successfully with CIP, TET, or CRO (average incidence after epidemic warm-up)",Time-averaged proportion of cases treated successfully with CIP (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with TET (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with CRO (average incidence after epidemic warm-up),Duration of 1st line therapy with CRO (after epidemic warm-up),Duration of 1st line therapy with Drug M (after epidemic warm-up)
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,69,1195804508,5.374561071395874,0.08571000390467695,0.6755152377657125,0.16132873937042785,0.975715842095505,0.8423587732258072,0.715958572777844,0.1589671365358777,0.05345283617376096,0.5035386000682053,17.0,7.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,70,1426952711,4.320336103439331,0.0875675222243745,0.5784184993885577,0.18458115273864323,0.951615981829325,0.8130503068863278,0.43648792293939914,0.08110675091449332,0.029102604990831293,0.32627856703407454,10.0,14.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,71,1359219260,5.097414493560791,0.06354537748854351,0.7518518151777126,0.14474706516308145,0.9624098707295259,0.8621486567355388,0.6346195221585547,0.1570391067024396,0.043908048696278845,0.43367236675983617,15.0,9.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,72,680813673,5.349016904830933,0.07187446616447234,0.5648110506365309,0.11186079123618223,0.9689721239566643,0.8868619939570013,0.6352820550015582,0.12245584045029798,0.03462608677998364,0.4782001277712766,15.0,9.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,73,726126643,5.616941213607788,0.08246066806846547,0.6015267909834559,0.10180390426013501,0.9807682630697094,0.9064624989788327,0.7568831708286387,0.15959324934381125,0.03763571626545354,0.5596542052193739,18.0,6.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,74,631998362,4.749203443527222,0.07870108614404119,0.7951033460924889,0.17400856833010597,0.9516193707845682,0.8179221528693112,0.5158904620664988,0.1307127804406699,0.03941994863334454,0.3457577329924844,12.0,12.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,75,1306200992,5.1284825801849365,0.06592331833153207,0.4950415052408836,0.0987166318124719,0.9646725466199115,0.8998284695230511,0.675215342857606,0.11911178311129801,0.03226279484514396,0.523840764901164,16.0,8.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,76,1934272762,4.56925892829895,0.0765020629318773,0.45629942484955643,0.14094185381011112,0.9593348582702105,0.8580357759384613,0.516226795953249,0.08331989395551377,0.03583780725242814,0.3970690947453071,12.0,12.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,77,1139304855,4.790891885757446,0.0678864001316259,0.4726119619151214,0.10058055042212272,0.9645574987721885,0.8995666726507572,0.5566964886699837,0.0958503504389942,0.027893653297323254,0.4329524849336662,13.0,11.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,78,293014278,5.019119501113892,0.0658635710496916,0.7371980303606989,0.15441402554364983,0.9823452501925598,0.8509485049212894,0.7961556105618349,0.19285511736668362,0.05887114478224149,0.5444293484129098,19.0,5.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,79,1731592534,4.752648591995239,0.06869024153816426,0.6726742106491598,0.1472181720832956,0.94275737918673,0.8525958883513153,0.5141695942711809,0.11404731174661548,0.03677301974285117,0.3633492627817143,12.0,12.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,80,1377426521,4.778194189071655,0.07134392506185702,0.8134110709691214,0.18982524278508084,0.9622253966360131,0.8267180311042343,0.5945550411558014,0.15592189869623901,0.05149518134692069,0.3871379611126416,14.0,10.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,81,133355962,5.322633981704712,0.08697478229852983,0.7171027509247274,0.10529312935960229,0.9703308861063366,0.895389790538909,0.7156538517178862,0.17704077914819155,0.03708477438697383,0.5015282981827208,17.0,7.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,82,1430853872,5.243049621582031,0.06791308228339905,0.7132002245189213,0.14240474630645675,0.9709282242383058,0.8566911629444028,0.7144348527208646,0.17075407025563347,0.04879552760440995,0.4948852548608212,17.0,7.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,83,659406767,5.594628810882568,0.07986379422500636,0.6813980494424873,0.13389530515746295,0.97018228387786,0.8685393070562674,0.75315948404466,0.17318355498916704,0.048474709963797664,0.5315012190916952,18.0,6.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,84,1559380275,4.480286359786987,0.09179868083434257,0.7320739193390782,0.10225302986871437,0.9484255366907368,0.8893134466629139,0.5556092633987947,0.1348770885266784,0.02839940738861039,0.39233276748350593,13.0,11.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,85,201255546,5.477724552154541,0.07835503573453752,0.711505938273814,0.1099561408944695,0.9713945132685208,0.8858833323085916,0.7536898992617687,0.18357950348791108,0.03917072308544569,0.5309396726884121,18.0,6.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,86,498351581,5.01412034034729,0.06459353303504071,0.7227703392296551,0.12686919826984483,0.9715996386689498,0.8700561150225324,0.7149108323268116,0.17185755198034652,0.044115313761557334,0.49893796658490785,17.0,7.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,87,1029523876,5.025066137313843,0.06658603068094075,0.6042800878274835,0.12189423347188606,0.9764242810909807,0.8755175080429932,0.6366133972416983,0.12909261039498712,0.037773907821816353,0.4697468790248949,15.0,9.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,88,1856718431,5.041111946105957,0.07363442475439294,0.6622829034750183,0.12938592005997035,0.9677856357128327,0.8697715159256613,0.6347999245447664,0.14158242205091429,0.04029711169472704,0.452920390799125,15.0,9.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,89,720082184,5.684600591659546,0.08094267930623729,0.620937239117256,0.2113592016775387,0.9735093014427946,0.7882999497005169,0.7948327478067527,0.15581038247819876,0.07897851622601632,0.5600438491025377,19.0,5.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,90,925242917,4.72721004486084,0.07031479141220019,0.6226571743333994,0.13784706414630482,0.9599401315671271,0.8552367263104496,0.6348488728244274,0.1315524319645315,0.04286437779151663,0.460432063068379,15.0,9.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,91,1819113397,5.122888088226318,0.07828579531348101,0.5909730564778618,0.09582354423275719,0.9642671198386367,0.904792715752067,0.6354214318912108,0.13034348373006058,0.02722346093455235,0.47785448722659796,15.0,9.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,92,308232787,4.869165658950806,0.07677444822470107,0.5037651393191918,0.142945443200478,0.9634908452807797,0.8574546751688616,0.5552432802502067,0.09432181571959397,0.0399794763903799,0.4209419881402329,13.0,11.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,93,1789003052,5.346024990081787,0.07905328907241568,0.6542804420551778,0.1009672812479927,0.97499971574314,0.8994529747497642,0.7556289866110966,0.17021632456824234,0.036641583738396884,0.5487710783044573,18.0,6.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,94,768887439,5.239050626754761,0.07879422568241469,0.645860385862276,0.14755162513730238,0.9789641684528806,0.8555664122593263,0.7564715401237667,0.1632045380888471,0.05491089792760291,0.5383561041073165,18.0,6.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,95,952469479,5.07978892326355,0.08179573269707423,0.7458966614570736,0.2292280685675567,0.9701654450565548,0.7710717279301862,0.5974205259399801,0.1361238003571795,0.05418831241629726,0.4071084131665033,14.0,10.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,96,1025495697,5.2210564613342285,0.07660576210154849,0.6103219092592007,0.10757665787870967,0.9684544379550207,0.890274952750209,0.7142196881260034,0.15010350058155436,0.03871933164623938,0.5253968558982097,17.0,7.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,97,1750347194,5.009582757949829,0.0838504796907165,0.5864676185694367,0.1434651471735713,0.9644862337136311,0.8497411696835094,0.6761180884724786,0.13289007910807668,0.04736961253629904,0.4958583968281028,16.0,8.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,98,246647841,4.9260382652282715,0.06329534352108024,0.6044515769201715,0.11576727882696046,0.961796084070065,0.8840807900211827,0.5944564462408397,0.12353199877768249,0.03332938075932434,0.43759506670383297,14.0,10.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,99,947388887,5.210287809371948,0.08902592425019948,0.43987322290059083,0.11478650841030101,0.9575482605049999,0.8867459456811148,0.5555806619465173,0.09107834462706216,0.031009983943489697,0.43349233337596543,13.0,11.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,100,491653253,4.662884473800659,0.07829284573612333,0.4886105152421654,0.10212268224142372,0.9623939577191009,0.8987557920918285,0.5942468069436667,0.10438771255973574,0.02944589647697752,0.46041319790695356,14.0,10.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,101,831233102,5.093103408813477,0.06415616807440663,0.5236288188645296,0.09999582699519298,0.9616153005079852,0.8980183143324588,0.634224858322607,0.11603719228711844,0.032870504146259874,0.4853171618892286,15.0,9.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,102,744800806,5.342672824859619,0.08262520910525345,0.6531276945971942,0.1346973636435659,0.9655965860285427,0.8589079980351984,0.7131635358842969,0.1582295823924709,0.04703997914415478,0.5078939743476713,17.0,7.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,103,1934486275,5.819597005844116,0.0794444430655473,0.5999674063643369,0.11857507055059628,0.97543218165214,0.8769653046543965,0.7938383048653463,0.15968613894611428,0.04615840929235444,0.5879937566268775,19.0,5.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,104,1121720901,5.053539514541626,0.06582627176106585,0.5869238681452634,0.12646491129075443,0.9605349654946926,0.8740621348885617,0.7138469451812749,0.1449231180110745,0.04388534512514215,0.5250384820450583,17.0,7.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,105,64985812,5.232741117477417,0.08848596843272812,0.6727437268889013,0.1246599487595665,0.9646917713753567,0.8700918730907172,0.6342106889774706,0.14466710484042894,0.037773105350713945,0.4517704787863277,15.0,9.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,106,1739535051,4.497711896896362,0.07125098947863083,0.5202308967420809,0.11705433714674948,0.9555343597653955,0.8821699812905253,0.4766623626525878,0.08522650779369226,0.02557105536993685,0.3658647994889588,11.0,13.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,107,789227114,4.96508526802063,0.09028631046255149,0.5079725592847179,0.10936353086183026,0.9697524206251725,0.8918265159504675,0.5959870332210181,0.10552606211266914,0.03045606399737376,0.46000490711097514,14.0,10.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,108,489268473,5.247460842132568,0.06231941104166306,0.5693626118745234,0.0975984364291638,0.973227057791033,0.9046978744307603,0.6759224940096452,0.13293266805124485,0.03294198021115928,0.510047845747241,16.0,8.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,109,989475898,5.343022584915161,0.05787596436618065,0.6651635650978213,0.14940802254988259,0.9689668891318526,0.8524092230803666,0.713591159024937,0.1583633746070797,0.052003424247700526,0.5032243601701567,17.0,7.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,110,2142971654,5.076420545578003,0.06682784655177096,0.5353112310060223,0.11247743579636654,0.9752502989600021,0.8834630832876256,0.6365728430146627,0.11778922526779483,0.03403290497940876,0.4847507127674591,15.0,9.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,111,753262276,5.419998645782471,0.07700764992915825,0.4815918287484254,0.11707609711397554,0.9722608551631099,0.8859070084919902,0.6762585692846558,0.11110185220279155,0.03968536482414502,0.5254713522577191,16.0,8.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,112,1899116481,5.064320802688599,0.08641607430447111,0.679525353917841,0.10507472236884585,0.9574606107690729,0.8962435550217304,0.5160481855063394,0.11903384707317036,0.02627399337990359,0.37074034505326536,12.0,12.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,113,983010257,4.876890420913696,0.08356133432537183,0.6539277179666518,0.12501406023399977,0.942009303932371,0.8819617813190892,0.5149051290642166,0.11154192514754493,0.03013864891173171,0.37322455500493995,12.0,12.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,114,889914664,5.152238607406616,0.07517944247186223,0.462670964908736,0.19075129042721387,0.9661415474143638,0.8162155312074174,0.6756306286971087,0.10079854711293738,0.06128848874470122,0.5135435928394699,16.0,8.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,115,1233463017,5.231005907058716,0.07084205413857282,0.6930656781734378,0.20264788230095898,0.9585508933866242,0.7873815697599372,0.6354878800884246,0.14168499787107736,0.0555881560868261,0.4382147261305211,15.0,9.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,116,1494169291,5.323978424072266,0.07368884490806563,0.7782891952359705,0.10901097199109179,0.9698302781138782,0.8890839972281462,0.7147756701640776,0.1898244085643629,0.03765065879908001,0.4873006028006347,17.0,7.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,117,798767872,5.861670970916748,0.08395081064040441,0.5957403331873075,0.17384016359594592,0.9655300533872758,0.8251314273741701,0.7135101317948258,0.13649659263020925,0.05638092339806894,0.5206326157665476,17.0,7.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,118,1534527495,5.073936223983765,0.06435863259538832,0.663041159232497,0.11194258921680093,0.9702359408615413,0.8881631569399272,0.6364657707062993,0.14276624421918369,0.035783644771826634,0.4579158817152889,15.0,9.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,119,358607489,5.067943572998047,0.07600621813039109,0.6370891949540264,0.08826126185027915,0.9702666885871468,0.9153001675840358,0.6355596347556713,0.13868863854475844,0.027879892212694723,0.46899110399821814,15.0,9.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,120,333409380,5.045791864395142,0.0730486891471991,0.7217203668317542,0.1308896247615427,0.973827284608414,0.8672575513783903,0.6367200020862576,0.15186536020747507,0.03926146304647601,0.4455931788323064,15.0,9.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,121,1843637061,5.224950313568115,0.09944746035215259,0.6015423217058293,0.14776765039690876,0.9741534750758324,0.8562818485742619,0.7152180978987213,0.14334016704736635,0.05106645149568988,0.520811479355665,17.0,7.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,122,1611304888,5.459442853927612,0.06860260946090097,0.49502041818949216,0.0892863595055417,0.9640988491817748,0.912335697446901,0.6741985568171424,0.11899683524877594,0.029638231361384965,0.5255634902069816,16.0,8.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,123,1143618611,5.273798704147339,0.07668566714901685,0.39525264036364177,0.09863956620952828,0.9697423761077539,0.901575147572996,0.6363755787129378,0.08946344730187487,0.03184917807584817,0.5150629533352149,15.0,9.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,124,1214193438,5.197524547576904,0.058759914929484146,0.6056534840873923,0.11297902372821085,0.9664823432205839,0.8867769008036389,0.7152049746740924,0.1487116643816086,0.0387856841123974,0.5277076261800864,17.0,7.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,125,870206953,4.73699426651001,0.06488049943893875,0.5074136458051399,0.1107713709062429,0.9490925164218404,0.8929643315102176,0.5150836838602086,0.09307564543640201,0.027843995002054842,0.39416404342175176,12.0,12.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,126,179896050,4.946603059768677,0.06916088621019945,0.6487699343063636,0.09559307628873252,0.9566021942023896,0.902757858310803,0.5157147717742222,0.11304191761946751,0.02329920892681965,0.37937364522793515,12.0,12.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,127,819442457,5.006910800933838,0.0733768592404423,0.688854698859392,0.12568560370019635,0.9676229152868145,0.8716988652150467,0.5962957532115462,0.1362355089175573,0.03562352224402031,0.42443672204996835,14.0,10.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,128,417281083,5.383819818496704,0.06122153043552706,0.7314745709508498,0.15008417058011234,0.9659645304872712,0.8447846189316657,0.5955335109313702,0.1400780427082058,0.04012445321452343,0.415331015008641,14.0,10.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,129,922351132,5.617450475692749,0.06887448185244344,0.7399329672113779,0.13577401121916233,0.9808475376666695,0.8615996529638476,0.8362828319351665,0.20820415686932564,0.05341524785482617,0.5746634272110146,20.0,4.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,130,1965335106,5.305340528488159,0.07726635222298764,0.5441347751304388,0.1485821112051389,0.9748203968885163,0.8505772401061747,0.7155837317846538,0.12696724095572043,0.04949264466934895,0.5391238461595846,17.0,7.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,131,1103622201,4.8224287033081055,0.06239472138015569,0.5628543413730211,0.08543571380547788,0.9678628074503324,0.9135432986495131,0.5566170735590033,0.1100423268810379,0.02336833916357294,0.42320640751439237,13.0,11.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,132,1093462745,5.302717685699463,0.09282111165847333,0.48290253599178906,0.10944725683049679,0.9656429595453063,0.8900295550542467,0.5957422017881884,0.10196634953043017,0.03167212081457889,0.46210373144317934,14.0,10.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,133,873305018,5.059552431106567,0.08065848644936807,0.4778936988911519,0.09250550225685378,0.9547657576562788,0.8998885491755877,0.5552711247927903,0.09452079638360314,0.02735789123110772,0.4333924371780793,13.0,11.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,134,1680835334,5.611622333526611,0.09316518031153674,0.6500438572354296,0.13503431417244613,0.9732165475140434,0.877485961889025,0.7557431934764774,0.16611574186427788,0.05004101065692487,0.5395864409552749,18.0,6.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,135,703685765,4.934949636459351,0.06337681259462008,0.5142510068717303,0.12920541864193086,0.9595298329099592,0.8689086697848887,0.5954296235726217,0.10716615108971383,0.03730116689278391,0.4509623055901241,14.0,10.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,136,471558427,4.889846563339233,0.07623465557333173,0.6463156957177573,0.1988250925710231,0.966945973568405,0.794577346292293,0.5558798762945253,0.11334849718059234,0.04710204122191623,0.3954293378920167,13.0,11.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,137,2061141639,5.156030893325806,0.08723784132918581,0.7361658228349317,0.12868212922956823,0.965064190785323,0.8692998626260295,0.6752640145824812,0.16793993379702699,0.04099751614833111,0.4663265646371231,16.0,8.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,138,1600341612,5.416576147079468,0.09006494533308562,0.4379345654413562,0.09158507730533802,0.9652230349504809,0.9082942472516803,0.7548239563715381,0.11701216363467382,0.03550784648783551,0.6023039462490286,18.0,6.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,139,1650550848,4.507370233535767,0.07850544001896403,0.5631849817345365,0.11876345059153527,0.9409723211551051,0.8801373069666397,0.43545267810886157,0.08479442666002253,0.02474017061593159,0.3259180808329074,10.0,14.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,140,2008902782,5.425429582595825,0.09101393435502418,0.6503584941940486,0.1648381892194694,0.9679261875884975,0.8404236694046335,0.673886572189235,0.14223299712015453,0.05316294342691145,0.47849063164216893,16.0,8.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,141,799577490,4.640892744064331,0.08927631821516513,0.5532922854332554,0.1524564000500478,0.9295396737564736,0.8456963257576752,0.5143751145706116,0.09752977592254634,0.03632426455077098,0.3805210740972943,12.0,12.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,142,892925292,5.645309686660767,0.10099941816536298,0.530766407270739,0.12176901040774776,0.976895850771405,0.8784323273655578,0.7953060576705853,0.1419488948551607,0.048583427635870605,0.604773735179554,19.0,5.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,143,1829295016,5.47900128364563,0.08392531279500905,0.7414350262742175,0.15574625289812624,0.9667847382802133,0.849083719174339,0.6743502635966985,0.1664927861856517,0.04939080395273306,0.4584666734583137,16.0,8.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,144,1023191363,5.213443756103516,0.07730085428789268,0.5727251766740268,0.1290032103727001,0.9744770616801852,0.8720703680694447,0.635711560277816,0.12133351414742474,0.041146849827518796,0.4732311963028723,15.0,9.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,145,1959497292,4.71686863899231,0.0656749044136553,0.39812960947990594,0.09215941891695899,0.9635547310479403,0.9102915440918664,0.5566536485149477,0.08339761417138813,0.025651048991394212,0.44760498535216525,13.0,11.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,146,652498602,4.799427032470703,0.08672644869180733,0.7000970955117516,0.11879584251060607,0.9536993571581472,0.8846474050376885,0.5564741053228311,0.13024032805535735,0.031601014208150965,0.3946327630593228,13.0,11.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,147,403478239,4.363805055618286,0.07026630651313763,0.5298367376920422,0.11537415414310073,0.956956935004931,0.8797644248231038,0.39663486117383795,0.07290811522138055,0.021184601039719864,0.3025421449127376,9.0,15.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,148,1199631565,5.183194160461426,0.08118176855787203,0.46290485376852336,0.13870148086554882,0.9742908945189285,0.8641029881323458,0.716504660814244,0.11547358184445779,0.0494510770516937,0.5515800019180925,17.0,7.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,149,2031163919,5.487727165222168,0.06353586466472387,0.5926692709004997,0.16723495941700553,0.9618244639181104,0.8295647915641186,0.6736156629039134,0.13103030814323305,0.05472307785156282,0.4878622769091175,16.0,8.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,150,373627866,5.305156469345093,0.06539281228673556,0.6646198847796582,0.12477619098645855,0.9749542367265487,0.8742358777234693,0.6760390791004132,0.14995517679721232,0.041214989330900134,0.4848689129723006,16.0,8.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,151,943663755,5.070666551589966,0.067567426988119,0.49004307385595036,0.10286950967528531,0.9599699831161881,0.8960118886937054,0.6744132492450291,0.1154421917178592,0.03449193111244839,0.5244791264147213,16.0,8.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,152,542226788,5.363567590713501,0.06480316705092931,0.5678988465778644,0.08016675062313265,0.9688425859627278,0.9192924781765841,0.6746476401476812,0.1343967127396258,0.026510230230690254,0.513740697177365,16.0,8.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,153,13760883,5.15930700302124,0.08974400680690721,0.5521905355791289,0.1335828799283174,0.9641617246683026,0.8639512925270462,0.6348427717663353,0.11787308476426023,0.04152525065601833,0.47544443634605665,15.0,9.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,154,2022679528,4.746706485748291,0.07782558665927818,0.6125745198448157,0.12705758457954483,0.9663056336945912,0.8708187353171014,0.47692341636394125,0.09849685054818322,0.02897664516413507,0.34944992065162295,11.0,13.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,155,351049798,5.441741228103638,0.06643314720020635,0.6631764858975769,0.14580692533696382,0.9694889905265162,0.860556546073274,0.7549915242504265,0.16592306376705182,0.05458342357605342,0.5344850369073213,18.0,6.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,156,1129337603,4.5187201499938965,0.08334365947390783,0.5779561881010993,0.11543368341560528,0.9508376390361347,0.8822924655972482,0.4760409717855878,0.09512512048411347,0.026262168448715005,0.3546536828527595,11.0,13.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,157,723950973,4.799991607666016,0.08025096406488691,0.7010771395384933,0.1350942094955801,0.9629426372024384,0.851056696848,0.5549733169622708,0.12840480422584147,0.035374526992946916,0.3911939857434824,13.0,11.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,158,369889409,5.331467151641846,0.07606344547675473,0.5519830614851723,0.11274486929013125,0.9650878505446727,0.8867861343668568,0.6750750334177482,0.1289763623143015,0.03961499463230664,0.5064836764711402,16.0,8.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,159,1217573072,4.844926595687866,0.06192474495049371,0.7621141065960572,0.1758979242436691,0.9614860417575176,0.8240042090464561,0.5159253869068792,0.1255791845790372,0.04025683068196026,0.3500893716458818,12.0,12.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,160,951235112,4.9975714683532715,0.08212348239630979,0.8059674416240487,0.14742465902570268,0.957936525051677,0.8465812992884979,0.5555903109322737,0.14664961154409803,0.03839516017738295,0.3705455392107928,13.0,11.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,161,1850369378,5.519900798797607,0.057396744949171914,0.6008008676663337,0.1642289365673827,0.9667823774941361,0.834705586895848,0.7536362578687863,0.1519469109912336,0.057573272649800354,0.5441160742277524,18.0,6.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,162,656531340,4.702662706375122,0.058242188236286054,0.621679873663466,0.16060792943816712,0.956022132797289,0.8390672735069998,0.4759631917368486,0.10106304084034644,0.03318508946199885,0.34171506143450336,11.0,13.0
"(p=0.500, None), q=(0.900, None), c=0.750)",0.5,0.9,,,0.75,163,461751968,5.349769830703735,0.07570100513683525,0.6558467694818702,0.10714738575372024,0.9678121481169191,0.8873835756608587,0.7138230789077117,0.15931513923172244,0.038050878852096334,0.516457060823893,17.0,7.0
