Scenarios,CIP-sens,CIP-spec,TET-sens,TET-spec,rapid test coverage,ID,Seed,Run time,Rate of gonorrhea cases (average incidence after epidemic warm-up),Time-averaged proportion of cases CIP-S (average incidence after epidemic warm-up),Time-averaged proportion of cases TET-S (average incidence after epidemic warm-up),Time-averaged proportion of cases CRO-S (average incidence after epidemic warm-up),"Time-averaged proportion of cases treated successfully with CIP, TET, or CRO (average incidence after epidemic warm-up)",Time-averaged proportion of cases treated successfully with CIP (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with TET (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with CRO (average incidence after epidemic warm-up),Duration of 1st line therapy with CRO (after epidemic warm-up),Duration of 1st line therapy with Drug M (after epidemic warm-up)
"(p=(0.980, 0.750), q=(0.980, 0.950), c=1.000)",0.98,0.98,0.75,0.95,1.0,14,1732742425,5.687564373016357,0.07380918040419862,0.6422042443380768,0.1354222121648309,0.9693055866022269,0.635996587378135,0.3598019652424511,0.03292800932107092,0.24326661281461312,15.0,9.0
"(p=(0.980, 0.750), q=(0.980, 0.950), c=1.000)",0.98,0.98,0.75,0.95,1.0,15,1178193646,5.7188026905059814,0.08112120299869098,0.7103058637907453,0.14716121200849452,0.9592365066106787,0.6345655479733072,0.3945644859788977,0.03612462641477599,0.2038764355796335,15.0,9.0
"(p=(0.980, 0.750), q=(0.980, 0.975), c=1.000)",0.98,0.98,0.75,0.975,1.0,0,1724732347,5.685288190841675,0.08507165234586175,0.6219456334398672,0.15137142872906836,0.965510642101401,0.6351213143854094,0.3484320766451267,0.03701375565983492,0.2496754820804478,15.0,9.0
"(p=(0.980, 0.750), q=(0.980, 0.975), c=1.000)",0.98,0.98,0.75,0.975,1.0,1,1805733537,5.718555688858032,0.06159304129371246,0.6906174754925211,0.12618239566929343,0.9650682888654597,0.5956748379713299,0.35690396968052845,0.02805061759545467,0.21072025069534692,14.0,10.0
"(p=(0.980, 0.750), q=(0.980, 0.975), c=1.000)",0.98,0.98,0.75,0.975,1.0,2,1668084895,5.765869617462158,0.07824646024242378,0.7070222818312369,0.1525400882029987,0.9602051279343362,0.7141679661963819,0.449320855320399,0.043946032383094386,0.22090107849288868,17.0,7.0
"(p=(0.980, 0.750), q=(0.980, 0.975), c=1.000)",0.98,0.98,0.75,0.975,1.0,3,1126852960,5.679500579833984,0.07764299238183316,0.6309833534259691,0.19061721251239183,0.9697880172664105,0.63644132354963,0.3411954575308117,0.04343907154201361,0.25180679447680465,15.0,9.0
"(p=(0.980, 0.750), q=(0.980, 0.975), c=1.000)",0.98,0.98,0.75,0.975,1.0,4,1054128280,6.235544204711914,0.08201440460638915,0.7651706474474546,0.17334357534488143,0.9878826357741542,0.9151487348228531,0.60662789014907,0.059985725030391845,0.24853511964339134,22.0,2.0
"(p=(0.980, 0.750), q=(0.980, 0.975), c=1.000)",0.98,0.98,0.75,0.975,1.0,5,368485754,6.015588998794556,0.07319354553840748,0.6969877411354664,0.1661458278645676,0.9817384426188225,0.8354948409492974,0.5024963354840335,0.05238124994009647,0.2806172555251677,20.0,4.0
"(p=(0.980, 0.750), q=(0.980, 0.975), c=1.000)",0.98,0.98,0.75,0.975,1.0,6,157222347,5.562305450439453,0.0711881037680725,0.6667714383951787,0.11074244964667443,0.9593945277154989,0.5946445833315365,0.3514969811473272,0.025501734358945143,0.21764586782526402,14.0,10.0
"(p=(0.980, 0.750), q=(0.980, 0.975), c=1.000)",0.98,0.98,0.75,0.975,1.0,7,555146585,5.265499830245972,0.0784854558971879,0.5298787041893254,0.1815627583452336,0.9295658595654299,0.4740990887691142,0.226175470664888,0.030021350584737507,0.21790226751948882,11.0,13.0
"(p=(0.980, 0.750), q=(0.980, 0.975), c=1.000)",0.98,0.98,0.75,0.975,1.0,8,1938679292,5.452550172805786,0.08423036607631167,0.7900133961720088,0.13389527117057157,0.9704250177037559,0.6363831857973583,0.4356531912474133,0.032307117052920165,0.16842287749702486,15.0,9.0
"(p=(0.980, 0.750), q=(0.980, 0.975), c=1.000)",0.98,0.98,0.75,0.975,1.0,9,1003869780,5.465174674987793,0.08449373174347694,0.7314529775821754,0.14708470395129492,0.9652061759534434,0.6347121108237451,0.40606952870848745,0.03599534082015041,0.19264724129510735,15.0,9.0
"(p=(0.980, 0.750), q=(0.980, 0.975), c=1.000)",0.98,0.98,0.75,0.975,1.0,10,942922926,5.5033042430877686,0.06002593885358611,0.7503609634115864,0.1226119549248396,0.9676351888403981,0.6754254401698391,0.44700824124475574,0.031442749799881695,0.19697444912520165,16.0,8.0
"(p=(0.980, 0.750), q=(0.980, 0.975), c=1.000)",0.98,0.98,0.75,0.975,1.0,11,79574022,5.524552345275879,0.0666937635530595,0.6874624592549614,0.1093658971574053,0.9563304902392491,0.633989629811133,0.3939630604109729,0.02643424258802727,0.21359232681213272,15.0,9.0
"(p=(0.980, 0.750), q=(0.980, 0.975), c=1.000)",0.98,0.98,0.75,0.975,1.0,12,250947486,5.6326048374176025,0.08177498736960205,0.6673453469487914,0.1828934636819243,0.9595048651533677,0.6745506579349915,0.3938297921467474,0.047347696160425785,0.2333731696278181,16.0,8.0
"(p=(0.980, 0.750), q=(0.980, 0.975), c=1.000)",0.98,0.98,0.75,0.975,1.0,13,2129971703,5.7080237865448,0.07348140913401571,0.6398490543524774,0.10540102595981188,0.9719755518210269,0.7931377564298497,0.4582700941135981,0.03355372566701622,0.30131393664923556,19.0,5.0
"(p=(0.980, 0.750), q=(0.980, 0.975), c=1.000)",0.98,0.98,0.75,0.975,1.0,14,1732742425,5.4293317794799805,0.0698943870351636,0.6549094309624951,0.14582442562152978,0.9599566295845763,0.6348281314562927,0.3673389232823087,0.03482224439514499,0.2326669637788389,15.0,9.0
"(p=(0.980, 0.750), q=(0.980, 0.975), c=1.000)",0.98,0.98,0.75,0.975,1.0,15,1178193646,5.494429349899292,0.07628104708068853,0.7308009318986833,0.1613791797304743,0.9673727353205535,0.5959077641160377,0.37401893487662075,0.03565040938696608,0.18623841985245093,14.0,10.0
"(p=(0.980, 0.750), q=(0.980, 1.000), c=1.000)",0.98,0.98,0.75,1.0,1.0,0,1724732347,5.546888589859009,0.08142114116055481,0.6309090318077786,0.16184900418805356,0.9566653104191138,0.6338690376239807,0.3545425390552136,0.03891631310723168,0.24041018546153545,15.0,9.0
"(p=(0.980, 0.750), q=(0.980, 1.000), c=1.000)",0.98,0.98,0.75,1.0,1.0,1,1805733537,5.422587633132935,0.05864016882017425,0.6995037526289913,0.1306631774514549,0.9637403152404437,0.5955656427721775,0.36243403056483037,0.02893864405865686,0.20419296814869012,14.0,10.0
"(p=(0.980, 0.750), q=(0.980, 1.000), c=1.000)",0.98,0.98,0.75,1.0,1.0,2,1668084895,5.5625128746032715,0.0736163057859323,0.7255876168360499,0.16348873502363845,0.9667269082408112,0.6757525018444344,0.4311726752421157,0.04326345795909787,0.20131636864322072,16.0,8.0
"(p=(0.980, 0.750), q=(0.980, 1.000), c=1.000)",0.98,0.98,0.75,1.0,1.0,3,1126852960,5.3824639320373535,0.07427725364698806,0.6492356864719723,0.2049755777074572,0.9701140994470557,0.5968620322670697,0.326071055780368,0.04170388340991428,0.22908709307678748,14.0,10.0
"(p=(0.980, 0.750), q=(0.980, 1.000), c=1.000)",0.98,0.98,0.75,1.0,1.0,4,1054128280,6.140629291534424,0.07871341564221808,0.7750332843527736,0.18711832359137642,0.9865616416311331,0.8756083415689055,0.5865018170538281,0.061100843600862945,0.22800568091421472,21.0,3.0
"(p=(0.980, 0.750), q=(0.980, 1.000), c=1.000)",0.98,0.98,0.75,1.0,1.0,5,368485754,5.792098045349121,0.06906415774535211,0.7132938875964144,0.1812620749676055,0.9789811097934215,0.7559534244771284,0.4619768606252171,0.04990878114399842,0.2440677827079128,18.0,6.0
"(p=(0.980, 0.750), q=(0.980, 1.000), c=1.000)",0.98,0.98,0.75,1.0,1.0,6,157222347,5.558260202407837,0.06793139682466141,0.6790069793874461,0.11877219935480783,0.9593157673524025,0.5947420514116581,0.35775236839584457,0.02676433837164459,0.2102253446441689,14.0,10.0
"(p=(0.980, 0.750), q=(0.980, 1.000), c=1.000)",0.98,0.98,0.75,1.0,1.0,7,555146585,4.957000970840454,0.07434601501381512,0.5559363448116555,0.20078107541735463,0.9447935643977736,0.43577779235649666,0.2115723717193898,0.02832596826389344,0.19587945237321353,10.0,14.0
"(p=(0.980, 0.750), q=(0.980, 1.000), c=1.000)",0.98,0.98,0.75,1.0,1.0,8,1938679292,5.586759805679321,0.08052138712537946,0.7981559701064198,0.14279694749984528,0.9680608883773374,0.675646193822932,0.47344943286844127,0.03607124692131935,0.16612551403317166,16.0,8.0
"(p=(0.980, 0.750), q=(0.980, 1.000), c=1.000)",0.98,0.98,0.75,1.0,1.0,9,1003869780,5.521882772445679,0.08132393405106728,0.739611793444277,0.15544612771184713,0.9633605472529989,0.6345122925290542,0.4117619350674213,0.037380507639181056,0.1853698498224518,15.0,9.0
"(p=(0.980, 0.750), q=(0.980, 1.000), c=1.000)",0.98,0.98,0.75,1.0,1.0,10,942922926,5.610100030899048,0.05705600450647563,0.7622055561693517,0.13258585117605648,0.9714580970733279,0.676052989206735,0.45350285083667424,0.03349202470946148,0.18905811366059921,16.0,8.0
"(p=(0.980, 0.750), q=(0.980, 1.000), c=1.000)",0.98,0.98,0.75,1.0,1.0,11,79574022,5.53790545463562,0.06370849405877613,0.6995768384727075,0.11610445273005426,0.9550557337457631,0.6338468230658973,0.40069409399176903,0.027685502974826103,0.20546722609930224,15.0,9.0
"(p=(0.980, 0.750), q=(0.980, 1.000), c=1.000)",0.98,0.98,0.75,1.0,1.0,12,250947486,5.583916664123535,0.0768569591469351,0.6849646478265664,0.19677270528134994,0.9579811825663807,0.6743796898059009,0.4029386680462774,0.04971026634654339,0.22173075541308013,16.0,8.0
"(p=(0.980, 0.750), q=(0.980, 1.000), c=1.000)",0.98,0.98,0.75,1.0,1.0,13,2129971703,5.915794372558594,0.0697773222701183,0.6561774963866455,0.11390894558449252,0.9738727507461364,0.7936635297811334,0.4697116454128617,0.03570209078638082,0.2882497935818906,19.0,5.0
"(p=(0.980, 0.750), q=(0.980, 1.000), c=1.000)",0.98,0.98,0.75,1.0,1.0,14,1732742425,5.560540676116943,0.06603917353081634,0.6768478495931,0.1593771864805281,0.9645403462505326,0.5957441925724213,0.3511938954061749,0.034352553868282475,0.21019774329796384,14.0,10.0
"(p=(0.980, 0.750), q=(0.980, 1.000), c=1.000)",0.98,0.98,0.75,1.0,1.0,15,1178193646,5.381098747253418,0.07288436182205343,0.7462894588968062,0.17921044276946424,0.9680599359387729,0.5960362843404645,0.38023545390297286,0.03840463511621267,0.17739619532127904,14.0,10.0
"(p=(0.980, 0.500), q=(0.980, 0.950), c=1.000)",0.98,0.98,0.5,0.95,1.0,0,1724732347,5.906286001205444,0.08991194495452644,0.6023663410514061,0.139622581113903,0.963295604404453,0.6346787271260915,0.3506761462640434,0.023411253377922808,0.26059132748412517,15.0,9.0
"(p=(0.980, 0.500), q=(0.980, 0.950), c=1.000)",0.98,0.98,0.5,0.95,1.0,1,1805733537,5.421892881393433,0.06470114401099714,0.6786983457336073,0.11609847187748241,0.9654968450818281,0.5957003561077228,0.35938014805090973,0.01779149467816877,0.21852871337864432,14.0,10.0
"(p=(0.980, 0.500), q=(0.980, 0.950), c=1.000)",0.98,0.98,0.5,0.95,1.0,2,1668084895,6.031282901763916,0.08103789795372997,0.7066537297270861,0.14052839277630833,0.9805157565626804,0.7172417149055706,0.45468016428235436,0.027231656614437886,0.2353298940087786,17.0,7.0
"(p=(0.980, 0.500), q=(0.980, 0.950), c=1.000)",0.98,0.98,0.5,0.95,1.0,3,1126852960,5.484395742416382,0.0808820649068462,0.6193205741209213,0.17860543267202378,0.9727066093032026,0.5970823597117146,0.32405630127991,0.025358195565485676,0.24766786286631903,14.0,10.0
"(p=(0.980, 0.500), q=(0.980, 0.950), c=1.000)",0.98,0.98,0.5,0.95,1.0,4,1054128280,6.124993801116943,0.08613398361640051,0.7543916246975674,0.16470358432036647,0.9864342986624882,0.8755015118368091,0.5866968767670372,0.036447702812365035,0.25235693225740674,21.0,3.0
"(p=(0.980, 0.500), q=(0.980, 0.950), c=1.000)",0.98,0.98,0.5,0.95,1.0,5,368485754,6.093760013580322,0.07730424268061918,0.6824850296406926,0.15273370341906328,0.9814756864356826,0.7959302160743981,0.4828252466126348,0.03087191792060344,0.28223305154115996,19.0,5.0
"(p=(0.980, 0.500), q=(0.980, 0.950), c=1.000)",0.98,0.98,0.5,0.95,1.0,6,157222347,5.584881544113159,0.07607719511902089,0.648352201238611,0.10223845756213233,0.9538704853820466,0.6331804369284622,0.3761570270486044,0.017319993353447204,0.23970341652641053,15.0,9.0
"(p=(0.980, 0.500), q=(0.980, 0.950), c=1.000)",0.98,0.98,0.5,0.95,1.0,7,555146585,5.0540008544921875,0.07952590496775613,0.5264121351217693,0.17480879294510654,0.9515233602114264,0.4362656423056312,0.21112548666607758,0.017214454463397227,0.20792570117615636,10.0,14.0
"(p=(0.980, 0.500), q=(0.980, 0.950), c=1.000)",0.98,0.98,0.5,0.95,1.0,8,1938679292,5.619453191757202,0.08893862862426312,0.7771541940828837,0.1241026128165862,0.9679115471988239,0.6755441934184084,0.46850331420120594,0.02171640582749468,0.18532447338970756,16.0,8.0
"(p=(0.980, 0.500), q=(0.980, 0.950), c=1.000)",0.98,0.98,0.5,0.95,1.0,9,1003869780,5.579828262329102,0.08713572790210933,0.7251978218789737,0.13774823041259826,0.9710677370409515,0.6355746212178899,0.4106950728799162,0.022766209521006754,0.2021133388169668,15.0,9.0
"(p=(0.980, 0.500), q=(0.980, 0.950), c=1.000)",0.98,0.98,0.5,0.95,1.0,10,942922926,5.831433296203613,0.06385222875040085,0.735658159568437,0.11147352079932714,0.9644790646324828,0.7535944487937505,0.5067458234926804,0.022107242460821155,0.22474138284024878,18.0,6.0
"(p=(0.980, 0.500), q=(0.980, 0.950), c=1.000)",0.98,0.98,0.5,0.95,1.0,11,79574022,5.462952375411987,0.06968256973849925,0.6841471304783748,0.10210980781357178,0.9696616060714695,0.6357785593573089,0.39600543377182773,0.016749863736478673,0.22302326184900237,15.0,9.0
"(p=(0.980, 0.500), q=(0.980, 0.950), c=1.000)",0.98,0.98,0.5,0.95,1.0,12,250947486,5.795833349227905,0.08677025445508173,0.6543176276201771,0.16695432011480857,0.968490250411946,0.7152104114653661,0.422923899860161,0.031240859836358867,0.2610456517688463,17.0,7.0
"(p=(0.980, 0.500), q=(0.980, 0.950), c=1.000)",0.98,0.98,0.5,0.95,1.0,13,2129971703,5.832633972167969,0.0770179952543878,0.6318133435866594,0.0988320612746379,0.9770462891065027,0.7943093968234531,0.4595049111522355,0.02117582042268914,0.3136286652485283,19.0,5.0
"(p=(0.980, 0.500), q=(0.980, 0.950), c=1.000)",0.98,0.98,0.5,0.95,1.0,14,1732742425,5.640683650970459,0.0743587617782391,0.6368425248214641,0.13316648946135154,0.9625136894963107,0.6350757241725644,0.36943791379241697,0.021742649511417782,0.24389516086872973,15.0,9.0
"(p=(0.980, 0.500), q=(0.980, 0.950), c=1.000)",0.98,0.98,0.5,0.95,1.0,15,1178193646,5.391578435897827,0.07992986617948196,0.7164677095169043,0.14870876540433364,0.9689471804762781,0.5960427945697048,0.3775903279083803,0.02233268887201142,0.19611977778931292,14.0,10.0
"(p=(0.980, 0.500), q=(0.980, 0.975), c=1.000)",0.98,0.98,0.5,0.975,1.0,0,1724732347,5.783156633377075,0.08490274729166336,0.6200340641371413,0.14930194912526076,0.9639419581606777,0.6348567615666828,0.3597221157322346,0.02433150904925253,0.2508031367851958,15.0,9.0
"(p=(0.980, 0.500), q=(0.980, 0.975), c=1.000)",0.98,0.98,0.5,0.975,1.0,1,1805733537,5.58363151550293,0.061914727682504965,0.6886726407846284,0.12447333478613214,0.9617390574829744,0.5952520359981387,0.36563103638358174,0.018608219550312482,0.21101278006424468,14.0,10.0
"(p=(0.980, 0.500), q=(0.980, 0.975), c=1.000)",0.98,0.98,0.5,0.975,1.0,2,1668084895,5.890618562698364,0.0776205695273996,0.7165905883842234,0.15206308888218287,0.971964567713043,0.7159637747547977,0.4632720970945347,0.029050439858415312,0.2236412378018477,17.0,7.0
"(p=(0.980, 0.500), q=(0.980, 0.975), c=1.000)",0.98,0.98,0.5,0.975,1.0,3,1126852960,5.675531387329102,0.07806396655826738,0.6319330600179317,0.19308720611835203,0.9700124730816247,0.6364860256002259,0.35381825622906454,0.02925174842793608,0.2534160209432253,15.0,9.0
"(p=(0.980, 0.500), q=(0.980, 0.975), c=1.000)",0.98,0.98,0.5,0.975,1.0,4,1054128280,6.259345531463623,0.08252067518283095,0.7639265707344326,0.17540297028978874,0.9840735211376842,0.9136112516527106,0.6254157630226842,0.04053218401801491,0.24766330461201153,22.0,2.0
"(p=(0.980, 0.500), q=(0.980, 0.975), c=1.000)",0.98,0.98,0.5,0.975,1.0,5,368485754,6.036173343658447,0.07327536281930985,0.6937890809094768,0.1648591701115336,0.9766911950058518,0.7948997052835689,0.4925838747775261,0.03281726236987438,0.2694985681361685,19.0,5.0
"(p=(0.980, 0.500), q=(0.980, 0.975), c=1.000)",0.98,0.98,0.5,0.975,1.0,6,157222347,5.69500207901001,0.07214410246677731,0.6599266137313192,0.11012880295686613,0.9506497774019006,0.6327996416320033,0.38386903229406355,0.018364862076962186,0.23056574726097753,15.0,9.0
"(p=(0.980, 0.500), q=(0.980, 0.975), c=1.000)",0.98,0.98,0.5,0.975,1.0,7,555146585,5.2389235496521,0.07832866163002328,0.5263593261472643,0.18097483191104938,0.9269266191286987,0.4737053992444562,0.23391381640844117,0.02011733048789487,0.21967425234812007,11.0,13.0
"(p=(0.980, 0.500), q=(0.980, 0.975), c=1.000)",0.98,0.98,0.5,0.975,1.0,8,1938679292,5.595627546310425,0.08419081499148418,0.7839663462878967,0.1310669668239457,0.9668687424650938,0.6754536876311764,0.47530847252530883,0.02266804859946565,0.17747716650640197,16.0,8.0
"(p=(0.980, 0.500), q=(0.980, 0.975), c=1.000)",0.98,0.98,0.5,0.975,1.0,9,1003869780,5.529628038406372,0.08425744968659168,0.7303359070138705,0.14617916006724033,0.966636434099705,0.6349240763948867,0.41541139633738355,0.023813424935720945,0.19569925512178218,15.0,9.0
"(p=(0.980, 0.500), q=(0.980, 0.975), c=1.000)",0.98,0.98,0.5,0.975,1.0,10,942922926,5.708626747131348,0.06006744821356984,0.7495451557934628,0.12276918191290905,0.9673704287683907,0.6753769901893617,0.4562321654410416,0.02108616855153774,0.19805865619678242,16.0,8.0
"(p=(0.980, 0.500), q=(0.980, 0.975), c=1.000)",0.98,0.98,0.5,0.975,1.0,11,79574022,5.724104642868042,0.06635420954736827,0.6968145115095781,0.10764014186402938,0.9680382754321021,0.6356389447515869,0.40400372384689076,0.017280392383332645,0.21435482852136353,15.0,9.0
"(p=(0.980, 0.500), q=(0.980, 0.975), c=1.000)",0.98,0.98,0.5,0.975,1.0,12,250947486,5.595074653625488,0.08052920297287823,0.6771542636251284,0.1865459899044194,0.9711022154319867,0.6761549395277516,0.4095419650405359,0.031638991384065826,0.23497398310314987,16.0,8.0
"(p=(0.980, 0.500), q=(0.980, 0.975), c=1.000)",0.98,0.98,0.5,0.975,1.0,13,2129971703,5.9644927978515625,0.07311685080817998,0.64607305928491,0.10635904871315391,0.9771248700506368,0.7944444249449986,0.4706568677194624,0.02242787512132439,0.3013596821042117,19.0,5.0
"(p=(0.980, 0.500), q=(0.980, 0.975), c=1.000)",0.98,0.98,0.5,0.975,1.0,14,1732742425,5.652451276779175,0.07026697557798212,0.6543173557533473,0.14664363492959298,0.9600503724835456,0.634806941464151,0.3783455233517659,0.023313216700394893,0.23314820141199027,15.0,9.0
"(p=(0.980, 0.500), q=(0.980, 0.975), c=1.000)",0.98,0.98,0.5,0.975,1.0,15,1178193646,5.458571910858154,0.0764467161633147,0.7317406536788598,0.16270513234501208,0.9687448516826023,0.5960870006598692,0.38485318623168463,0.023838703479133125,0.1873951109490515,14.0,10.0
"(p=(0.980, 0.500), q=(0.980, 1.000), c=1.000)",0.98,0.98,0.5,1.0,1.0,0,1724732347,5.672317028045654,0.08086031376190435,0.6333389245171971,0.16039480487292168,0.9593871217570233,0.634254168620277,0.36724070429087097,0.025639738978245598,0.2413737253511604,15.0,9.0
"(p=(0.980, 0.500), q=(0.980, 1.000), c=1.000)",0.98,0.98,0.5,1.0,1.0,1,1805733537,5.608802080154419,0.059158757402654215,0.6976610508056607,0.1339059458440542,0.9564268411176219,0.5947558703846486,0.3720494733753973,0.01956410823853105,0.20314228877072027,14.0,10.0
"(p=(0.980, 0.500), q=(0.980, 1.000), c=1.000)",0.98,0.98,0.5,1.0,1.0,2,1668084895,5.7473907470703125,0.07303011291691867,0.7348139780415035,0.1686567832665401,0.9762729524193451,0.7166743862326883,0.47294875646935197,0.03143435589134127,0.21229127387199523,17.0,7.0
"(p=(0.980, 0.500), q=(0.980, 1.000), c=1.000)",0.98,0.98,0.5,1.0,1.0,3,1126852960,5.569566488265991,0.07492564081396416,0.6437136575260963,0.20461849014957978,0.9615982048735114,0.6354869003811872,0.36159008845192053,0.030563007197553373,0.2433338047317131,15.0,9.0
"(p=(0.980, 0.500), q=(0.980, 1.000), c=1.000)",0.98,0.98,0.5,1.0,1.0,4,1054128280,6.015491962432861,0.07857670627002966,0.7768686607423306,0.1869455398495361,0.9860930036527321,0.8361372057057391,0.5773409840881931,0.0385426598805037,0.2202535617370424,20.0,4.0
"(p=(0.980, 0.500), q=(0.980, 1.000), c=1.000)",0.98,0.98,0.5,1.0,1.0,5,368485754,5.890695810317993,0.06888283541058189,0.7149405745346706,0.17978572395801706,0.9849680502695746,0.8363185879351955,0.5315050181949461,0.037161951647310884,0.26765161809293864,20.0,4.0
"(p=(0.980, 0.500), q=(0.980, 1.000), c=1.000)",0.98,0.98,0.5,1.0,1.0,6,157222347,5.609330654144287,0.0678737018523312,0.6820573978265131,0.12073605344204248,0.9630496758921575,0.5951358846573964,0.3657531667912799,0.018097162192376934,0.2112855556737398,14.0,10.0
"(p=(0.980, 0.500), q=(0.980, 1.000), c=1.000)",0.98,0.98,0.5,1.0,1.0,7,555146585,5.1272687911987305,0.07586955911792219,0.5447347162496852,0.19721563163054795,0.9253293352532218,0.47376475322221007,0.23946325180654374,0.021246287795346964,0.21305521362031946,11.0,13.0
"(p=(0.980, 0.500), q=(0.980, 1.000), c=1.000)",0.98,0.98,0.5,1.0,1.0,8,1938679292,5.499956846237183,0.08095141884193076,0.7907938543363877,0.14064486568368376,0.9596680812386446,0.6350111837317872,0.4515708380458451,0.02236039171467644,0.16107995397126568,15.0,9.0
"(p=(0.980, 0.500), q=(0.980, 1.000), c=1.000)",0.98,0.98,0.5,1.0,1.0,9,1003869780,5.548068046569824,0.08081723611820793,0.7410199292390588,0.15699465128974283,0.9656051967686479,0.5952718190524908,0.3929992992038177,0.02323631217081143,0.1790362076778617,14.0,10.0
"(p=(0.980, 0.500), q=(0.980, 1.000), c=1.000)",0.98,0.98,0.5,1.0,1.0,10,942922926,5.546991586685181,0.057312194480610514,0.7661483271992043,0.1318085409451938,0.9718344727678085,0.6760586030005009,0.46527381885055186,0.022044554135992076,0.18874023001395696,16.0,8.0
"(p=(0.980, 0.500), q=(0.980, 1.000), c=1.000)",0.98,0.98,0.5,1.0,1.0,11,79574022,5.484331846237183,0.06354817173354989,0.6985081757923995,0.11521552303988924,0.9537402829354187,0.6336970960373409,0.40941498113370156,0.018314997676588073,0.20596711722705124,15.0,9.0
"(p=(0.980, 0.500), q=(0.980, 1.000), c=1.000)",0.98,0.98,0.5,1.0,1.0,12,250947486,5.421996593475342,0.07622637917740632,0.6945586168829649,0.2012732065950986,0.9713875453354137,0.676246354144601,0.41872276718556806,0.03360156036276822,0.2239220265962648,16.0,8.0
"(p=(0.980, 0.500), q=(0.980, 1.000), c=1.000)",0.98,0.98,0.5,1.0,1.0,13,2129971703,5.796996116638184,0.06959441576898069,0.6546830623946184,0.11127976941026667,0.9721287076679677,0.7932075087855759,0.4797136893146028,0.023373954803683247,0.29011986466728984,19.0,5.0
"(p=(0.980, 0.500), q=(0.980, 1.000), c=1.000)",0.98,0.98,0.5,1.0,1.0,14,1732742425,5.468735694885254,0.06585903969194816,0.678868811952986,0.15961726893820113,0.968957642416752,0.5962112689833594,0.362420977353041,0.022855052735338957,0.21093523889497956,14.0,10.0
"(p=(0.980, 0.500), q=(0.980, 1.000), c=1.000)",0.98,0.98,0.5,1.0,1.0,15,1178193646,5.375175952911377,0.07258142365986586,0.7481764174654723,0.17442616168530214,0.970469991609084,0.5963447569548684,0.39273812537983793,0.02490964859359083,0.1786969829814396,14.0,10.0
