ID,Seed,Run time,Rate of gonorrhea cases (average incidence after epidemic warm-up),Time-averaged proportion of cases CIP-S (average incidence after epidemic warm-up),Time-averaged proportion of cases TET-S (average incidence after epidemic warm-up),Time-averaged proportion of cases CRO-S (average incidence after epidemic warm-up),"Time-averaged proportion of cases treated successfully with CIP, TET, or CRO (average incidence after epidemic warm-up)",Time-averaged proportion of cases treated successfully with CIP (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with TET (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with CRO (average incidence after epidemic warm-up),Duration of 1st line therapy with CRO (after epidemic warm-up),Duration of 1st line therapy with Drug M (after epidemic warm-up)
149,244974734,2.0517048835754395,0.14642495439297737,0.6793131834271472,0.16615779201115002,0.6381672515051655,0.6726241367581429,0.0,0.0,0.6726241367581429,24.0,0.0
150,1572966766,2.4232120513916016,0.09580039564755317,0.8549342060230881,0.14957819575083922,0.7425853005898635,0.7788548558253318,0.0,0.0,0.7788548558253318,24.0,0.0
151,311171553,2.1464245319366455,0.09306102824838637,0.7150164063048554,0.1908546508953112,0.7846956826636913,0.8092295286847024,0.0,0.0,0.8092295286847024,24.0,0.0
152,1381854681,2.029309034347534,0.127611605137943,0.7726000494888032,0.2546545953288031,0.7540326025657792,0.7873545913041654,0.0,0.0,0.7873545913041654,24.0,0.0
153,1064940111,2.3415284156799316,0.09159696857510338,0.6244626693455464,0.1676207976473684,0.717528697415527,0.7533576963895426,0.0,0.0,0.7533576963895426,24.0,0.0
154,1138295473,2.1035685539245605,0.08165982613810448,0.6682167272898432,0.13763278727959055,0.7887775798728217,0.8282073072474961,0.0,0.0,0.8282073072474961,24.0,0.0
155,890546414,2.0745346546173096,0.20198399179510612,0.7192946235472948,0.1680891070996246,0.6587567202009684,0.6813164335579038,0.0,0.0,0.6813164335579038,24.0,0.0
156,1487868974,2.3833823204040527,0.07003963130209195,0.6687602872343303,0.11328495998241618,0.925672738922123,0.9469940105831687,0.0,0.0,0.9469940105831687,24.0,0.0
157,189649309,2.1335208415985107,0.07932637397956369,0.6544126975604292,0.16481720333859506,0.7894703255396668,0.8222955313516636,0.0,0.0,0.8222955313516636,24.0,0.0
158,139902037,2.061241388320923,0.14500739100878945,0.6985180880249391,0.1336131820084545,0.755739440883926,0.7806870150585281,0.0,0.0,0.7806870150585281,24.0,0.0
159,867919569,2.322214365005493,0.11589112171095277,0.7655206176981614,0.208004248688228,0.7427482045495819,0.778178918668915,0.0,0.0,0.778178918668915,24.0,0.0
