Scenarios,CIP-sens,CIP-spec,TET-sens,TET-spec,rapid test coverage,ID,Seed,Run time,Rate of gonorrhea cases (average incidence after epidemic warm-up),Time-averaged proportion of cases CIP-S (average incidence after epidemic warm-up),Time-averaged proportion of cases TET-S (average incidence after epidemic warm-up),Time-averaged proportion of cases CRO-S (average incidence after epidemic warm-up),Time-averaged proportion of cases CIP/TET-NS (average incidence after epidemic warm-up),"Time-averaged proportion of cases treated successfully with CIP, TET, or CRO (average incidence after epidemic warm-up)",Time-averaged proportion of cases treated successfully with CIP (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with TET (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with CRO (average incidence after epidemic warm-up),Duration of 1st line therapy with CRO (after epidemic warm-up),Duration of 1st line therapy with Drug M (after epidemic warm-up)
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,91,1819113397,6.350977897644043,0.07775781534341339,0.6472602251113437,0.11808121437059642,0.9447323191350654,0.8833823623548915,0.45353096656002256,0.12898770947767702,0.010014435810015324,0.3145288212723303,15.0,19.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,92,308232787,6.156076431274414,0.06830821515387996,0.5619603518965773,0.17087742192398517,0.9582155368489966,0.8321132892882451,0.3686142463591356,0.08661506484873258,0.013679519094561157,0.26831966241584176,12.0,22.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,93,1789003052,7.005395412445068,0.07282341643913494,0.7129930944473752,0.11580503742348126,0.9535826320572389,0.885712240243283,0.5675327977479727,0.1800392474138961,0.014420877995602746,0.3730726723384739,19.0,15.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,94,768887439,6.456843137741089,0.07583001569399048,0.7009037940295875,0.16903616837110258,0.9428621915399863,0.8334418046688306,0.5104159805998332,0.15381466841495905,0.01929791628720039,0.3373033958976738,17.0,17.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,95,952469479,6.573154926300049,0.09033652601119428,0.8097994725082767,0.26504683266074947,0.9475568931426978,0.7304142246854578,0.48296719426150236,0.1537927840127437,0.0229488744932569,0.3062255357555018,16.0,18.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,96,1025495697,6.28070592880249,0.06861466557662196,0.6564132783916296,0.1178244017151347,0.9611723144024188,0.8812719188882355,0.4825002817334158,0.13924925755833512,0.012922530731349979,0.33032849344373066,16.0,18.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,97,1750347194,6.53116774559021,0.07858538129697161,0.646816133681833,0.1797243802185579,0.9399070889001887,0.815719823563051,0.5109215709965336,0.1434857470242279,0.018803760850776625,0.34863206312152883,17.0,17.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,98,246647841,6.049631357192993,0.05556179016853851,0.6579504445459105,0.1325559124116539,0.9427615418933885,0.8681545035883779,0.4241263448012799,0.12025687820768347,0.01235603575734648,0.29151343083625,14.0,20.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,99,947388887,5.953347444534302,0.08147573289815406,0.49462136483128416,0.1497044663653053,0.9572742270552385,0.8562022575804288,0.36906802243929493,0.08694187090164693,0.011001800227866341,0.2711243513097817,12.0,22.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,100,491653253,5.941471576690674,0.06889971742800671,0.5281058402996593,0.125869770415499,0.9559013396104867,0.8757600729933943,0.39671220281211317,0.09760487006808206,0.009913334505980947,0.2891939982380502,13.0,21.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,101,831233102,6.3372273445129395,0.05336735108280769,0.5870926628390908,0.11929173125116964,0.9625247434342863,0.880304700904923,0.4256151433481524,0.1097033594124926,0.011368745508390425,0.3045430384272694,14.0,20.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,102,744800806,6.5551252365112305,0.08539867825772733,0.7017275349992106,0.14979008450540846,0.9572491006644748,0.8442650380921702,0.5100359760182103,0.15542795675961726,0.016505322870135522,0.33810269638845736,17.0,17.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,103,1934486275,6.850078105926514,0.07457147384379027,0.659936791321969,0.14153536137063227,0.9556948791902334,0.8558651451577409,0.566427235651413,0.1627843374634614,0.01741061895484253,0.38623227923310904,19.0,15.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,104,1121720901,5.986103296279907,0.054725515408384634,0.6575793205262629,0.15234157454091024,0.9528194401744073,0.8486185534207187,0.45418530113774586,0.13135629819358108,0.014134099338588606,0.30869490360557617,15.0,19.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,105,64985812,6.556159734725952,0.0900588620352527,0.7120255918049604,0.1418780415874886,0.949932017265015,0.8547467335517891,0.4528273070411347,0.1392896246254782,0.013612557149801302,0.29992512526585513,15.0,19.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,106,1739535051,5.818958282470703,0.06316270736296871,0.5853927852816804,0.14230946247068182,0.9300439120669576,0.8585293078685737,0.3398785818458993,0.08694124336382615,0.009158636026656173,0.24377870245541702,11.0,23.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,107,789227114,6.515172243118286,0.08359787438620432,0.568672554813412,0.13407238346205905,0.9587255159192251,0.8688118719253778,0.42555812182536773,0.1056032961329197,0.01157105768842339,0.3083837680040246,14.0,20.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,108,489268473,6.397629499435425,0.05071801163966212,0.6274592406458438,0.1096455910783337,0.9595332881117267,0.8942419871208588,0.4827044228815354,0.13429897008176298,0.012110111506086622,0.3362953412936858,16.0,18.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,109,989475898,6.528168678283691,0.05181975341054146,0.7023001566761479,0.1669618202043556,0.9491487668439033,0.8362142235586113,0.5092435422855897,0.1555577192641012,0.018515206208519926,0.3351706168129686,17.0,17.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,110,2142971654,6.279470920562744,0.05924879174567169,0.5962535832968522,0.13571261093887882,0.9581788193456735,0.8614227494613577,0.454227459868068,0.117956406319433,0.012475457540747126,0.32379559600788793,15.0,19.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,111,753262276,6.6081438064575195,0.06678184619677129,0.5547540063052772,0.1459067423216646,0.9522808946788895,0.8584884852311724,0.4825925414272853,0.11530839360759781,0.015498079640882005,0.3517860681788055,16.0,18.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,112,1899116481,5.989403009414673,0.08697574324419739,0.7152724035648289,0.11646059215571773,0.937298844534465,0.8859436512315247,0.36816989206573963,0.11584463862699972,0.009307426924172144,0.24301782651456785,12.0,22.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,113,983010257,6.000332832336426,0.08450462572522878,0.7270324563852594,0.1431662300286675,0.9402126868781747,0.8642046083444734,0.36829767910490085,0.10967227150701621,0.011126934323527168,0.24749847327435748,12.0,22.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,114,889914664,6.243704557418823,0.07330366933454648,0.5647047864153304,0.2597664583353608,0.9614031864476221,0.7475425780123393,0.45498607192837454,0.10097796988807806,0.022345541063071767,0.33166256097722463,15.0,19.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,115,1233463017,6.361220836639404,0.06917414442607434,0.7542165785206347,0.25640225891886326,0.9551128437018491,0.7414075313090501,0.42617811966376845,0.12727221592580432,0.018831406647848607,0.28007449709011545,14.0,20.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,116,1494169291,6.640406131744385,0.070809836990464,0.8242064055205276,0.12266015831657387,0.9599493386646123,0.8769083162491421,0.4826180529266192,0.17391638690031538,0.012496091168871395,0.29620557485743243,16.0,18.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,117,798767872,6.907382488250732,0.08156371471625905,0.7086816107009913,0.22870086016093738,0.953462030415121,0.7713614331592147,0.48151309781731555,0.13364638706943058,0.019993358851926046,0.3278733518959588,16.0,18.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,118,1534527495,6.736156225204468,0.055048940966369586,0.6998168569855348,0.12968274842908087,0.9349210444214384,0.8722668614657278,0.4531086863361903,0.13915432410097536,0.013178870613514557,0.30077549162170036,15.0,19.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,119,358607489,6.539497137069702,0.06323536469984692,0.7068045485248559,0.10485597143504483,0.9603276245993736,0.8991084860737277,0.4538878912467846,0.13957198276819657,0.010454557210060954,0.3038613512685271,15.0,19.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,120,333409380,6.3791117668151855,0.07316444539006531,0.7650965783843034,0.1413879086506411,0.951144077679905,0.8577251308959916,0.4823048782793765,0.15753048402185116,0.014611399946407408,0.31016299431111793,16.0,18.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,121,1843637061,6.412018775939941,0.10303980208178036,0.6583964665228941,0.17569536963886542,0.9638569453148729,0.8282778943173004,0.48277225714433963,0.13283605935011839,0.017903165326141803,0.33203303246807947,16.0,18.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,122,1611304888,6.446986436843872,0.054808604924466466,0.5673611202706048,0.11260250793441345,0.9604776003212557,0.890971804671114,0.4826108843999556,0.12379095340951007,0.011564476780790728,0.3472554542096547,16.0,18.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,123,1143618611,6.443072557449341,0.06507677914773802,0.46139440704554624,0.12421840092200058,0.9555459995732136,0.875684762508037,0.4829243197545322,0.10105694800878513,0.01280602763161665,0.3690613441141305,16.0,18.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,124,1214193438,6.271041393280029,0.051105678473581696,0.6791537087008318,0.14011963932466004,0.9424039374782058,0.860529181325466,0.4822864291079982,0.14379130356375708,0.013450117076014262,0.3250450084682269,16.0,18.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,125,870206953,5.854378700256348,0.05291722637257411,0.5847061925806156,0.13660014175289759,0.9570531001644247,0.8703746244445217,0.3403838042443899,0.08659332955717639,0.009598904964017965,0.24419156972319556,11.0,23.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,126,179896050,6.10598087310791,0.0630301920084552,0.6892347720149016,0.10762210195005374,0.9290918028158032,0.8916104519222406,0.39568990353530215,0.1185084081741612,0.009279372735407783,0.2679021226257331,13.0,21.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,127,819442457,6.476614713668823,0.07271063178248773,0.742881720731307,0.142169576589859,0.9584892258600155,0.8559519447392676,0.4260357381485806,0.13285763210658785,0.012524728765111875,0.2806533772768808,14.0,20.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,128,417281083,6.401540040969849,0.05961922860571942,0.7694440075370053,0.1719671019666573,0.9503543910771606,0.8276997901563237,0.4249572176101601,0.13662911172200157,0.014126683337156649,0.274201422551002,14.0,20.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,129,922351132,6.501976490020752,0.06451383353744782,0.8022844753760416,0.16103748746765,0.9692338950714829,0.8407000897027661,0.5407582183495175,0.18467433328270944,0.017683893694009967,0.33839999137279814,18.0,16.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,130,1965335106,6.494510889053345,0.07568842235075471,0.6152399167277752,0.17911078054063925,0.9576356628749805,0.8206562917484174,0.4823994509480813,0.1213214889038151,0.017023968943072492,0.34405399310119367,16.0,18.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,131,1103622201,6.067111968994141,0.05275760953658582,0.6271912521926633,0.09750096402702152,0.9462481837172833,0.9018138251191749,0.396713336436993,0.11091670629621005,0.008607576547891975,0.27718905359289103,13.0,21.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,132,1093462745,6.411536931991577,0.08308649284700542,0.5365745346048875,0.13472085561917763,0.9433677208479913,0.8651003925930608,0.42494685583639036,0.10409851397201993,0.011832527142573351,0.3090158147217971,14.0,20.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,133,873305018,5.847180366516113,0.06472864062437009,0.5716039774436787,0.11628297539981315,0.9510439923605801,0.8800911007048366,0.3685690943000373,0.09185652562422225,0.009564639098397144,0.267147929577418,12.0,22.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,134,1680835334,6.386544704437256,0.09395720776362702,0.7258924203438393,0.16029766813200436,0.9664306302785144,0.8510531213586352,0.4836539314251221,0.14421854847087495,0.016880141083286317,0.32255524187096085,16.0,18.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,135,703685765,6.021125793457031,0.05265164802510077,0.5622323892561983,0.15311909866990514,0.9574158966011834,0.8478001537565342,0.3975801081329037,0.0996228578635478,0.012577744855296471,0.2853795054140594,13.0,21.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,136,471558427,6.298571825027466,0.07584513629837521,0.7201295819093615,0.25199244835210416,0.965021611123365,0.7448513923060649,0.397341329262227,0.11226933340273837,0.017008310224940416,0.26806368563454824,13.0,21.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,137,2061141639,6.311036109924316,0.08591546559934757,0.7963622255191032,0.14579799886738753,0.9627971688546672,0.8539081185923572,0.4548047735921025,0.15506641959435552,0.013350516414268222,0.2863878375834787,15.0,19.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,138,1600341612,6.448525428771973,0.07758808105070027,0.4962095059975197,0.11419461754141408,0.957271652636671,0.8861787176782433,0.5118441821544066,0.11679576103643725,0.013204212560799003,0.38184420855717033,17.0,17.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,139,1650550848,5.67723274230957,0.07272675922629278,0.6249410981232602,0.14280095531967932,0.9272142184867065,0.8580458407949146,0.3108823043461409,0.08330426055694423,0.00902609901418924,0.21855194477500745,10.0,24.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,140,2008902782,6.546363353729248,0.09776027452009046,0.7014905801154238,0.18917332108590285,0.9522677641376003,0.815607348493584,0.48113553095810074,0.1388036694677773,0.01951554856356812,0.3228163129267553,16.0,18.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,141,799577490,5.948148965835571,0.08733878754808613,0.6087612684964316,0.1846860056510594,0.9093791871415596,0.8148321757368097,0.3673843650035164,0.09624947069610539,0.013163505156211702,0.2579713891511992,12.0,22.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,142,892925292,6.754297971725464,0.0941476613317993,0.5982884317718011,0.14965711937235757,0.9508075709886407,0.8527718299282354,0.5673651351784212,0.1486384671774201,0.018966537221740867,0.3997601307792602,19.0,15.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,143,1829295016,6.501976013183594,0.08430600185286768,0.7817742235732328,0.17520532523273097,0.9591855584176796,0.8293437254241411,0.48222565413063734,0.16162603010636456,0.017346858929108026,0.30325276509516497,16.0,18.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,144,1023191363,6.582351446151733,0.06997236053045268,0.6315181518921158,0.15236956873258212,0.9647438443287409,0.8495295071300685,0.4539199253487511,0.12084783987297086,0.015163230550419793,0.3179088549253604,15.0,19.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,145,1959497292,6.1140971183776855,0.05094499499722435,0.45658505844603503,0.12092858779931395,0.9334813244145231,0.8824638167807781,0.42516260259321975,0.09292386329836241,0.010887303532821217,0.3213514357620361,14.0,20.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,146,652498602,5.733615398406982,0.08820291514440921,0.7460936523869998,0.1259841396589769,0.9194046565474937,0.8768848479079248,0.3965167016036572,0.12828162338748814,0.010922424211356214,0.2573126540048129,13.0,21.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,147,403478239,5.5832624435424805,0.06224800176230243,0.5772081462798944,0.13702198764335732,0.9516893033864368,0.8602053004736219,0.28349887195458356,0.07221977948186033,0.007513825423081938,0.20376526704964132,9.0,25.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,148,1199631565,6.4733171463012695,0.06876965573966061,0.5265173116744464,0.1895281245646339,0.9436685616837395,0.8136488796864293,0.5109617998464325,0.12197264389475947,0.02000089774998985,0.3689882582016833,17.0,17.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,149,2031163919,6.236059188842773,0.05946257595678396,0.649069553628548,0.19699316456764104,0.9591975542051364,0.8020962194719574,0.45402624414782156,0.12174117659792409,0.01841815646339986,0.31386691108649756,15.0,19.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,150,373627866,6.600277423858643,0.05779773801817403,0.7253387200849034,0.1424315548541852,0.963659177975458,0.8589781937287683,0.48270183516014437,0.14931382737370927,0.014817308953309584,0.3185706988331254,16.0,18.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,151,943663755,6.220064163208008,0.05617333593449849,0.566236682774046,0.13165273841128652,0.9519690815519539,0.8695587209909884,0.45411880450750075,0.11334386253227333,0.012449647099358039,0.3283252948758693,15.0,19.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,152,542226788,6.468318939208984,0.057093334009592454,0.6273876699261222,0.09581818649810087,0.9622194096283522,0.9041264487076145,0.45411285661289735,0.12663424431020145,0.009191980447906029,0.3182866318547897,15.0,19.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,153,13760883,6.530967473983765,0.08677727041275786,0.6145366386323179,0.15875819560813298,0.9426170819831154,0.8397636165794188,0.45287963840399087,0.12063970936799961,0.015131699172722774,0.3171082298632684,15.0,19.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,154,2022679528,5.924488306045532,0.07184815680722245,0.6667706587327763,0.1482030074483023,0.9541427761945901,0.8511493326830188,0.34044340669125744,0.09672046978223177,0.010284485000126856,0.23343845190889873,11.0,23.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,155,351049798,6.570955038070679,0.05774430946069286,0.7533388432905901,0.18071479495270154,0.9703425592940274,0.8255893584653441,0.5408024002953773,0.16669511131238096,0.02112674863391575,0.35298054034908066,18.0,16.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,156,1129337603,5.8405139446258545,0.07884231658573927,0.6206494230247067,0.13430066011104097,0.9182843232785757,0.8645373664134429,0.3390183124344474,0.09479313139451852,0.009281711343907328,0.23494346969602156,11.0,23.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,157,723950973,5.9801390171051025,0.07742420846802589,0.755515528561958,0.16219585121255445,0.9517794803932861,0.8289769705553423,0.395702144390737,0.1258557925167475,0.01276994942649134,0.25707640244749813,13.0,21.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,158,369889409,6.443326234817505,0.06379120958969102,0.6338979313481566,0.14115274624872126,0.9542207233744414,0.8602524223253869,0.4824976869242239,0.1345865132268698,0.015128541815328106,0.332782631882026,16.0,18.0
