ID,Seed,Run time,Rate of gonorrhea cases (average incidence after epidemic warm-up),Time-averaged proportion of cases CIP-S (average incidence after epidemic warm-up),Time-averaged proportion of cases TET-S (average incidence after epidemic warm-up),Time-averaged proportion of cases CRO-S (average incidence after epidemic warm-up),"Time-averaged proportion of cases treated successfully with CIP, TET, or CRO (average incidence after epidemic warm-up)",Time-averaged proportion of cases treated successfully with CIP (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with TET (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with CRO (average incidence after epidemic warm-up),Duration of 1st line therapy with CRO (after epidemic warm-up),Duration of 1st line therapy with Drug M (after epidemic warm-up)
79,496716078,4.581002473831177,0.1730590579941091,0.6434987972919611,0.12521099969340793,0.600395988747269,0.6318598723949863,0.0,0.0,0.6318598723949863,24.0,0.0
80,1887593297,4.681346416473389,0.08905777860751414,0.630592124352426,0.13245976239902718,0.7560256810435696,0.7808690880636765,0.0,0.0,0.7808690880636765,24.0,0.0
81,1765374533,4.579002141952515,0.15106402925151396,0.575787912781464,0.13741747797255174,0.6554358749941485,0.6929286091652296,0.0,0.0,0.6929286091652296,24.0,0.0
82,1687565753,4.545000791549683,0.09492288938016792,0.7638647862845354,0.1467753234436196,0.7525317755524535,0.7797955810257632,0.0,0.0,0.7797955810257632,24.0,0.0
83,1857153899,4.475003004074097,0.10984420968421038,0.6800414547932019,0.11844108459846261,0.736870824723886,0.7632920553690933,0.0,0.0,0.7632920553690933,24.0,0.0
84,1925151992,4.4150025844573975,0.19608124375854183,0.7220591894184032,0.190240983016381,0.6091614877306203,0.6368518905221981,0.0,0.0,0.6368518905221981,24.0,0.0
85,469333467,4.376002311706543,0.13582447652782123,0.8374194440606973,0.1575521454586284,0.6976067546786453,0.729649451642618,0.0,0.0,0.729649451642618,24.0,0.0
86,323249829,4.809004068374634,0.08297145222610823,0.7440172030909504,0.1353059334645267,0.8642131279802843,0.8868908070498835,0.0,0.0,0.8868908070498835,24.0,0.0
87,382228820,4.584003686904907,0.14649464649184288,0.7197849760692526,0.17363411665951595,0.6305353185447008,0.6613974182942235,0.0,0.0,0.6613974182942235,24.0,0.0
88,76542804,4.738002777099609,0.17952399414186926,0.6449236346968167,0.1881155842067177,0.6647032221252204,0.6922237822847198,0.0,0.0,0.6922237822847198,24.0,0.0
89,864052616,4.440347909927368,0.10063425407090902,0.6603358564603764,0.12365500185239144,0.7508284025277527,0.7853927509670209,0.0,0.0,0.7853927509670209,24.0,0.0
90,183568229,4.453002691268921,0.08932348513012324,0.6854664593761081,0.1297721569199351,0.7499157431832848,0.7749583924991683,0.0,0.0,0.7749583924991683,24.0,0.0
91,55720852,4.623003005981445,0.16290918746894786,0.7636215421072339,0.14911568935792027,0.6496942824346283,0.6791024272253933,0.0,0.0,0.6791024272253933,24.0,0.0
92,1857958057,4.479003429412842,0.07325309638556038,0.7518865394193998,0.2065964880828074,0.8992154540657169,0.9162431624725039,0.0,0.0,0.9162431624725039,24.0,0.0
93,1917306087,4.451001882553101,0.11085390770753736,0.8269604014474997,0.1889768790650064,0.6673346590014014,0.7047497770643827,0.0,0.0,0.7047497770643827,24.0,0.0
94,630995163,4.490001440048218,0.1361746808821598,0.7817842413864345,0.16244821601597853,0.7363066467350644,0.7693716661593704,0.0,0.0,0.7693716661593704,24.0,0.0
95,1248830695,4.423003911972046,0.06479422281952045,0.6360788227614138,0.1380814507119325,0.9685353429512569,0.9783319364854698,0.0,0.0,0.9783319364854698,24.0,0.0
96,12286526,4.133348226547241,0.1156274364663532,0.701982983103647,0.1764507463865121,0.681098577213727,0.7091394951739809,0.0,0.0,0.7091394951739809,24.0,0.0
97,1634255741,4.425002574920654,0.130371954383445,0.8539161800363894,0.298332827403901,0.7331678439269095,0.7654511875901853,0.0,0.0,0.7654511875901853,24.0,0.0
98,789351915,4.570003509521484,0.08993562193086727,0.7825200080945358,0.19188725718860258,0.7603721862727312,0.7859700736025164,0.0,0.0,0.7859700736025164,24.0,0.0
99,975246186,3.8693482875823975,0.08997155683043985,0.8910255879342496,0.24163007184469687,0.7780228568405247,0.808998310540164,0.0,0.0,0.808998310540164,24.0,0.0
100,1457516219,4.527003049850464,0.10384308170968509,0.6583049636409184,0.1644010673101307,0.757768281453341,0.7932659072491337,0.0,0.0,0.7932659072491337,24.0,0.0
101,1477203779,4.468003511428833,0.13210793599063597,0.8658547884190024,0.1686064099440209,0.6452650769112104,0.6785247109410109,0.0,0.0,0.6785247109410109,24.0,0.0
102,669622583,3.821347713470459,0.1484190846646165,0.7072179654099958,0.13986614634426708,0.6238773958797027,0.655857908452505,0.0,0.0,0.655857908452505,24.0,0.0
103,1754012572,4.472003221511841,0.10693600340575601,0.8466691957770394,0.24528959807240697,0.7403360641975394,0.7647078300594662,0.0,0.0,0.7647078300594662,24.0,0.0
104,1712089405,4.353003025054932,0.07322125538358872,0.7438553699947836,0.14918610613298222,0.9875436364735682,0.9907293566788625,0.0,0.0,0.9907293566788625,24.0,0.0
105,831323720,4.112346172332764,0.16153075982235682,0.7513896565713557,0.21944069722505435,0.6867754181043216,0.7115389368522231,0.0,0.0,0.7115389368522231,24.0,0.0
106,1024926389,4.604001522064209,0.1442646527189898,0.7740297540625599,0.16238892691932744,0.6959219236714574,0.7237596034815833,0.0,0.0,0.7237596034815833,24.0,0.0
107,646664594,4.513003349304199,0.17740648082850374,0.7739225851193803,0.1706490879818724,0.6491009389977497,0.6830846612719139,0.0,0.0,0.6830846612719139,24.0,0.0
108,403465758,4.1243462562561035,0.16066529940023372,0.7610259013830684,0.13497592826264412,0.7172079637372686,0.7446973393303221,0.0,0.0,0.7446973393303221,24.0,0.0
109,391457837,4.465001821517944,0.1437553861518541,0.7444004800833892,0.09149035300705277,0.6677069593824386,0.7040791729562362,0.0,0.0,0.7040791729562362,24.0,0.0
110,1508679019,4.5350022315979,0.1314568039115404,0.7740991938446183,0.13115824956271774,0.6671972154155668,0.6972351728954358,0.0,0.0,0.6972351728954358,24.0,0.0
111,1034392117,4.398346900939941,0.16423424264048403,0.7289556350689418,0.09680986274458485,0.651224110911507,0.6834102277895721,0.0,0.0,0.6834102277895721,24.0,0.0
112,7990616,4.698002338409424,0.17229288378314872,0.7906360847780269,0.0956972746130393,0.668240862134545,0.6922779985372923,0.0,0.0,0.6922779985372923,24.0,0.0
113,181927525,4.553001880645752,0.1204130763332871,0.7953570854771482,0.1581422710619291,0.7534965383544495,0.7869573158928687,0.0,0.0,0.7869573158928687,24.0,0.0
114,511435413,4.249346971511841,0.16042092384699522,0.6839644155693064,0.1541330233377688,0.6902407624255906,0.720359675517769,0.0,0.0,0.720359675517769,24.0,0.0
115,198200273,4.580003023147583,0.09581175910960563,0.886235553704735,0.37878204409214106,0.739332754732605,0.7744367810172466,0.0,0.0,0.7744367810172466,24.0,0.0
116,1001536558,4.555002450942993,0.09734994575718839,0.7378061515903046,0.1912660361144503,0.7569323052303599,0.7848096728263922,0.0,0.0,0.7848096728263922,24.0,0.0
117,930917088,4.0333476066589355,0.2041648109708225,0.6523090186111529,0.3005661648399723,0.6688165633681207,0.7004712233514434,0.0,0.0,0.7004712233514434,24.0,0.0
118,1257219431,4.4960010051727295,0.16950371106181855,0.7441773989103696,0.12287821079792437,0.6508968842333784,0.6828026511036781,0.0,0.0,0.6828026511036781,24.0,0.0
119,1360414804,4.458003282546997,0.22032035473387673,0.7286729672815805,0.165215718047859,0.6322416624663841,0.6621598704373323,0.0,0.0,0.6621598704373323,24.0,0.0
120,546940635,4.520999908447266,0.19282872990341435,0.8629603921162666,0.22298229617532112,0.6714524952017513,0.6949633974617108,0.0,0.0,0.6949633974617108,24.0,0.0
121,1630868913,4.60900354385376,0.14833805257878643,0.7665167009426236,0.22611135587513306,0.6487466954304689,0.6791628417990238,0.0,0.0,0.6791628417990238,24.0,0.0
122,643142343,4.518250942230225,0.116501925863725,0.6640040320624577,0.19257385439765187,0.7177167130023769,0.7444781755945665,0.0,0.0,0.7444781755945665,24.0,0.0
123,1862825817,4.437002658843994,0.12573705735332172,0.8366719448248974,0.1791671845748815,0.7545104960883706,0.776362380234013,0.0,0.0,0.776362380234013,24.0,0.0
124,1327861161,4.489002227783203,0.06948668337937891,0.7474868595746688,0.1699427871161642,0.9536402523877722,0.9640130680373776,0.0,0.0,0.9640130680373776,24.0,0.0
