Scenarios,sensitivity,specificity,rapid test coverage,if M is available for 1st-Tx,ID,Seed,Run time,Rate of gonorrhea cases (average incidence after epidemic warm-up),"Proportion of cases treated with CIP, TET, or CRO (average incidence after epidemic warm-up)",Duration of 1st line therapy with CRO (after epidemic warm-up),Duration of 1st line therapy with Drug M (after epidemic warm-up)
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,35,668178838,7.6265974044799805,0.18229630548323414,0.9793220691518331,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,36,2087744588,7.609649658203125,0.10732995848199277,0.882408553360519,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,37,511055152,8.329749822616577,0.16997326357957201,0.7707423845371748,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,38,1104341091,7.656527042388916,0.13744456756653595,0.7693450044583824,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,39,289568835,7.5640952587127686,0.09982478173676344,0.9859043058172635,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,40,1712498177,7.453394889831543,0.11516797477579631,0.9980955510757584,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,41,1031018765,7.6734747886657715,0.09282366349175174,0.9962598235892044,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,42,30578059,7.3752665519714355,0.09130088486912112,0.9970890278557402,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,43,839032799,7.564099550247192,0.10881915626243817,0.8507175178026785,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,44,1373593898,7.453394174575806,0.09789007574985675,0.9726294019465451,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,45,1776145500,7.610972881317139,0.1260999467087929,0.7798752999019593,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,46,36293875,7.515896797180176,0.06738823611760685,0.8958349919911364,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,47,706973201,7.642222881317139,0.10882656584691935,0.9490423273616587,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,48,391356322,7.328390121459961,0.10906581905023775,0.9569620566840895,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,49,1330772117,7.439093112945557,0.07536523109515117,0.9957594577836049,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,50,441846862,7.765905857086182,0.08345788628033993,0.9904289813051884,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,51,1235262303,7.689096927642822,0.08500129691693889,0.9932709853266928,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,52,1181940678,7.734654903411865,0.10850999458055781,0.9987328179888356,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,53,131650723,8.282869100570679,0.09790718273424837,0.866665386263866,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,54,620684410,7.56277322769165,0.09690829754234798,0.9327807175178374,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,55,18479805,7.001575469970703,0.08438735330707793,0.9995664806370205,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,56,2080398871,7.422143459320068,0.09669114791464634,0.9942386565854591,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,57,2133982530,7.485967636108398,0.07346591342361271,0.9885161935301292,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,58,2067850734,7.531521558761597,0.12535987415249986,0.9920678734887923,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,59,869564675,7.6422224044799805,0.20504867220988815,0.7519684578223295,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,60,1987036835,7.984664678573608,0.09813215879389632,0.9863225862736685,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,61,1157669990,8.15786337852478,0.08878986889062862,0.8833557067755073,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,62,352915376,7.40651798248291,0.07028650116492399,0.9047083703228447,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,63,711059338,7.595346450805664,0.09530103632512643,0.9898342532616844,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,64,743055457,6.89087438583374,0.0676831960306513,0.999938701103466,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,65,2044735716,7.584291696548462,0.1109490293246291,0.881998444273942,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,66,1787134341,7.4547154903411865,0.14775068262045507,0.967440119931484,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,67,2083294667,7.457965850830078,0.06259036475367073,0.9680647610551132,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,68,1983914911,7.8141028881073,0.08964604236085572,0.9790184729425765,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,69,518286560,7.504842519760132,0.1320141827021055,0.9986696104557308,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,70,123163740,7.4547131061553955,0.11750632306080566,0.9985713254243552,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,71,971748365,7.645472764968872,0.14075412782347851,0.95930611983033,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,72,2036913598,7.314084768295288,0.06566695360744108,0.9996037999838185,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,73,1187425824,7.364212512969971,0.1307830181325343,0.9651338664643676,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,74,613823640,7.079700469970703,0.1990106315808377,0.906845540806764,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,75,670447747,7.395463228225708,0.10316385063145797,0.9935374443120094,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,76,1393331038,6.657811164855957,0.1662512195060871,0.9999794606055213,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,77,11993418,7.504842281341553,0.14847934818818986,0.7209463719472113,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,78,1195091225,7.704724311828613,0.12809534784173846,0.8035215482660696,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,79,1417669959,7.6767237186431885,0.07014695848823337,0.98949982369286,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,80,1265045594,7.2984583377838135,0.11498268768958927,0.998785162313646,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,81,1196383116,7.52046799659729,0.14444460277494,0.9691326853406362,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,82,1505973153,7.579720497131348,0.17768974636166274,0.9836786754541604,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,83,353529684,7.504842519760132,0.08674957195735707,0.9862916212711484,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,84,1925815380,7.345337152481079,0.10750205555014161,0.9991718690110545,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,85,420514926,7.848604917526245,0.09989403801147514,0.9551858548072567,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,86,117696144,7.501590728759766,0.11680652759806152,0.9763817090368144,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,87,852733916,7.551719427108765,0.1071575659493586,0.9764708758051514,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,88,557528785,7.3140809535980225,0.08833919540187654,0.9944430904657582,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,89,899771096,7.832979440689087,0.11213092801258553,0.9976123834793617,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,90,627893408,7.798475980758667,0.07835159682582675,0.992593664956628,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,91,1017092932,7.629852056503296,0.15594490424695434,0.9964762467531327,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,92,2119065329,7.485965013504028,0.11407196810133036,0.90251842608877,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,93,156987350,6.973573446273804,0.15630615349802351,0.9056133926749916,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,94,902488538,7.204705238342285,0.09760278905154651,0.809990047749614,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,95,45822376,7.676724195480347,0.09949341445263242,0.9270576910306058,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,96,605342979,7.4859654903411865,0.08339143500531121,0.912160070458177,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,97,1859839831,7.692348957061768,0.06746186108289569,0.9885983519156257,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,98,368909202,7.860979318618774,0.10758122010282307,0.9514788444547525,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,99,187122678,6.582934141159058,0.09424273363392777,0.999991490365593,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,100,673532682,6.814067125320435,0.1027193841577958,0.9963686516063968,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,101,87373479,7.4892168045043945,0.2124390507791714,0.7249606013476868,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,102,1598551130,7.954734563827515,0.11023657750069268,0.9786509305185701,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,103,1033708839,6.629810333251953,0.07497843319319697,0.9998400246657243,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,104,1460959226,7.5484700202941895,0.06804942226130775,0.9981484621982378,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,105,1497107255,7.567346811294556,0.1016155064570541,0.9958734772272564,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,106,751489193,7.657847881317139,0.10122183025459702,0.9410154804680966,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,107,192348207,7.5360963344573975,0.08378127878801152,0.9825309452950135,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,108,888645632,7.8141021728515625,0.08216136378240138,0.9781186424013943,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,109,595513091,7.4892189502716064,0.0806466520518987,0.9923114152150069,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,110,998074438,7.501590728759766,0.0680856286546547,0.9992982880147633,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,111,91474274,7.161080360412598,0.15871756023525835,0.9646483022961038,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,112,427490248,7.642221927642822,0.06951731466138751,0.9733312859822001,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,113,1749776251,7.286085367202759,0.13117200330193976,0.9904996509004921,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,114,1634028225,6.642185926437378,0.11513393300627436,0.9999983620717174,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,115,1140742065,7.551719665527344,0.12545637981900634,0.9898767904052981,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,116,417094529,7.720349550247192,0.09142326940656839,0.9954445111232378,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,117,1115232335,7.629847049713135,0.08970744524738847,0.9070738120335251,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,118,1001261389,7.626596212387085,0.06403996414702891,0.987356364792555,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,119,1758895446,7.832979202270508,0.10353317723703943,0.9093328762880193,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,120,1617760748,7.610970973968506,0.10019487738329858,0.91732919773944,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,121,1725820739,7.598595857620239,0.09753594243408559,0.997210993403507,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,122,1428570217,7.657847881317139,0.07133146024289709,0.9805415336019387,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,123,301475756,7.411089181900024,0.161523389119501,0.9501107853818981,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,124,1712003172,7.6265950202941895,0.09811919716086964,0.8695879418122229,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,125,1994447705,7.332961559295654,0.09629321704485747,0.9045271889277031,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,126,164615254,7.360962390899658,0.11581909414355068,0.999679041606048,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,127,661806576,7.504842281341553,0.07932334474676422,0.9956848830240409,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,128,1377395208,6.515859365463257,0.08126732483672991,0.9435844355536643,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,129,923950682,4.235833406448364,0.11643852651736249,0.9996485153649575,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,130,1973567832,5.750206708908081,0.11503811764131952,0.9990263938444212,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,131,380362596,4.470216751098633,0.15906296454541155,0.9347150907617151,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,132,988042106,5.734581470489502,0.07705085318660429,0.9938953142815047,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,133,192590343,4.267084360122681,0.14830316644712654,0.7216289633578937,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,134,2138619487,5.906461238861084,0.2025008714586415,0.9965097523079646,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,135,1424391723,4.188956260681152,0.08071886790902481,0.9972517067943588,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,136,21778069,5.687704801559448,0.14104922886291377,0.9221444582745572,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,137,798270643,4.2514588832855225,0.07515319341018885,0.9995600968219686,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,138,338059408,5.906463623046875,0.07043205617568671,0.96247280493542,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,139,1950813269,3.9233217239379883,0.07765905130901062,0.9961799899889241,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,140,714200579,5.9377148151397705,0.08649110014603018,0.983025103152245,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,141,1968256504,4.173330545425415,0.1703090542693572,0.9866572269379102,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,142,81677567,4.76579737663269,0.10553152329046236,0.9598622428477881,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,143,1834583498,4.2045814990997314,0.09514906987093584,0.9584594390280186,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,144,1814871889,5.142117023468018,0.10903123406694001,0.9383672397138318,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,145,758053069,3.609503984451294,0.09132435709360395,0.9999912244232324,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,146,764083572,5.032737493515015,0.05615651887144157,0.9945198160165654,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,147,899513845,3.7657599449157715,0.06715122996039594,0.999997254015075,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,148,1888226273,4.767102956771851,0.12410674551423138,0.9245093153329756,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,149,1364924219,3.5626275539398193,0.07445051944817341,0.9998566833333138,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,150,999958768,5.173368215560913,0.09558925665788275,0.9824635747895288,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,151,375297735,4.140782117843628,0.13339531998597176,0.8249081524789319,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,152,1977647886,4.876479625701904,0.11574069056658531,0.9285698591882598,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,153,1104180317,4.1876513957977295,0.06918858309667864,0.9530227363539578,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,154,1133700066,5.032735347747803,0.1168345902948023,0.9845078086647865,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,155,34340634,3.609504461288452,0.08401939372666851,0.999735222332192,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,156,2001973528,4.767099857330322,0.07508510330104261,0.9949277071712779,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,157,1801174569,3.718883752822876,0.10506623471319583,0.9992502178258326,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,158,2134389408,4.67334771156311,0.10735824429272445,0.9417336312745331,20.0,0.0
"(p=1.00, q=0.80, c=0.75, m=False)",1.0,0.8,0.75,False,159,1463869800,3.953266143798828,0.07582233362294626,0.9856212983385471,20.0,0.0
"(p=1.00, q=0.85, c=0.75, m=False)",1.0,0.8500000000000001,0.75,False,0,273773726,6.4064788818359375,0.07285217641261925,0.9999867769594666,20.0,0.0
"(p=1.00, q=0.85, c=0.75, m=False)",1.0,0.8500000000000001,0.75,False,1,1984980876,7.126564025878906,0.08977341970916249,0.9993099219725198,20.0,0.0
"(p=1.00, q=0.85, c=0.75, m=False)",1.0,0.8500000000000001,0.75,False,2,1995750289,7.3609459400177,0.09222298678214047,0.9940837641548796,20.0,0.0
"(p=1.00, q=0.85, c=0.75, m=False)",1.0,0.8500000000000001,0.75,False,3,745834900,7.422143459320068,0.09780225113975521,0.9599209712350901,20.0,0.0
"(p=1.00, q=0.85, c=0.75, m=False)",1.0,0.8500000000000001,0.75,False,4,769024199,7.68908166885376,0.09927339058531348,0.9491252028266365,20.0,0.0
"(p=1.00, q=0.85, c=0.75, m=False)",1.0,0.8500000000000001,0.75,False,5,1938101334,6.703367710113525,0.08666837461490123,0.9999698897403533,20.0,0.0
"(p=1.00, q=0.85, c=0.75, m=False)",1.0,0.8500000000000001,0.75,False,6,496787752,7.0627524852752686,0.08709386972397454,0.9996737326895506,20.0,0.0
"(p=1.00, q=0.85, c=0.75, m=False)",1.0,0.8500000000000001,0.75,False,7,1663525139,7.376574277877808,0.08986285103734046,0.9892981950755568,20.0,0.0
"(p=1.00, q=0.85, c=0.75, m=False)",1.0,0.8500000000000001,0.75,False,8,2050502706,7.000251054763794,0.07419095373424144,0.9971614948720018,20.0,0.0
"(p=1.00, q=0.85, c=0.75, m=False)",1.0,0.8500000000000001,0.75,False,9,1375364205,7.454702377319336,0.07646995551446614,0.998427968811031,20.0,0.0
"(p=1.00, q=0.85, c=0.75, m=False)",1.0,0.8500000000000001,0.75,False,10,284801603,7.501575469970703,0.10917616900222293,0.9312399096279295,20.0,0.0
"(p=1.00, q=0.85, c=0.75, m=False)",1.0,0.8500000000000001,0.75,False,11,176492263,7.453394412994385,0.07862219185382686,0.9902166461978561,20.0,0.0
"(p=1.00, q=0.85, c=0.75, m=False)",1.0,0.8500000000000001,0.75,False,12,1466704085,7.392196893692017,0.09378293744050488,0.8991779714209001,20.0,0.0
"(p=1.00, q=0.85, c=0.75, m=False)",1.0,0.8500000000000001,0.75,False,13,1663365764,7.797157049179077,0.09533532204208128,0.8892994300345229,20.0,0.0
"(p=1.00, q=0.85, c=0.75, m=False)",1.0,0.8500000000000001,0.75,False,14,258864802,6.437730073928833,0.08170842511028543,0.999996683778342,20.0,0.0
"(p=1.00, q=0.85, c=0.75, m=False)",1.0,0.8500000000000001,0.75,False,15,1708487345,7.5172035694122314,0.1001817633012472,0.9850448908911369,20.0,0.0
"(p=1.00, q=0.85, c=0.75, m=False)",1.0,0.8500000000000001,0.75,False,16,33973174,7.6109538078308105,0.11810799150531597,0.7430312661430003,20.0,0.0
"(p=1.00, q=0.85, c=0.75, m=False)",1.0,0.8500000000000001,0.75,False,17,434685913,6.828372955322266,0.07161535032478894,0.9981651250471466,20.0,0.0
"(p=1.00, q=0.85, c=0.75, m=False)",1.0,0.8500000000000001,0.75,False,18,2068213801,7.407822132110596,0.15307982369541193,0.9088975499606731,20.0,0.0
"(p=1.00, q=0.85, c=0.75, m=False)",1.0,0.8500000000000001,0.75,False,19,1398208754,7.6252758502960205,0.0768329589824744,0.9945394808971486,20.0,0.0
"(p=1.00, q=0.85, c=0.75, m=False)",1.0,0.8500000000000001,0.75,False,20,1322911642,7.564077854156494,0.10409292522063328,0.7754741204727933,20.0,0.0
"(p=1.00, q=0.85, c=0.75, m=False)",1.0,0.8500000000000001,0.75,False,21,511233635,7.375272512435913,0.06577468401006074,0.9966079338830961,20.0,0.0
