Scenarios,sensitivity,specificity,rapid test coverage,ID,Seed,Run time,Rate of gonorrhea cases (average incidence after epidemic warm-up),Time-averaged proportion of cases CIP-S (average incidence after epidemic warm-up),Time-averaged proportion of cases TET-S (average incidence after epidemic warm-up),Time-averaged proportion of cases CRO-S (average incidence after epidemic warm-up),"Time-averaged proportion of cases treated successfully with CIP, TET, or CRO (average incidence after epidemic warm-up)",Time-averaged proportion of cases treated successfully with CIP (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with TET (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with CRO (average incidence after epidemic warm-up),Duration of 1st line therapy with CRO (after epidemic warm-up),Duration of 1st line therapy with Drug M (after epidemic warm-up)
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,88,2079841931,6.301864385604858,0.08476626769535754,0.7425619171073511,0.1964123061981991,0.9645147565517628,0.5957585874136363,0.2964512303709906,0.05361464668276266,0.24569271035988288,17.0,12.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,89,1892879705,6.672159671783447,0.08547093811123364,0.5181314939087197,0.0988927159028655,0.9675914937397881,0.6617898860256685,0.24187044346891273,0.03318622928943411,0.3867332132673217,19.0,10.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,90,2041820033,7.255030393600464,0.06654195921018452,0.7605956055001735,0.13971238711171458,0.9771215443652697,0.7952829125249815,0.41349711431412234,0.05446834449537438,0.32731745371548465,23.0,6.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,91,1401224298,6.172140121459961,0.0912594864375575,0.46515227546091914,0.13498998672499443,0.9395377548675923,0.42988286772544837,0.14735752245075345,0.027510528650517,0.2550148166241779,12.0,17.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,92,1477953748,5.8330957889556885,0.05653151569284942,0.7954031961917626,0.20668460883806208,0.9657020098209581,0.529959484057862,0.27095404911633014,0.048304019572228823,0.21070141536930306,15.0,14.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,93,1914896930,5.484609842300415,0.08483092587495336,0.6047858132083478,0.10416819664717068,0.9514939646595132,0.3969828187334475,0.16675891648350394,0.020123320561911892,0.21010058168803164,11.0,18.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,94,341705672,5.4893293380737305,0.06887412269918272,0.4906664234700375,0.12243758190854262,0.9538814500482651,0.4633615692350744,0.16749564464512487,0.028241231256632374,0.2676246933333171,13.0,16.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,95,1750328427,6.406522750854492,0.09579112274420673,0.7379786850667283,0.1491045434777807,0.9696431981940524,0.6304299383474089,0.31059694686206746,0.04430542692794957,0.27552756455739197,18.0,11.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,96,1241646603,6.4581215381622314,0.10072324715849461,0.6341112436117851,0.08085294747094478,0.9661098775615107,0.6285304235730038,0.279891035604569,0.025060992085082525,0.3235783958833523,18.0,11.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,97,354554919,6.469027042388916,0.08399370877562062,0.6818314552061276,0.11733251575524263,0.9749521289676385,0.6635428587856448,0.3141061863110314,0.03809840554701362,0.3113382669275995,19.0,10.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,98,1141212080,5.348698616027832,0.07225557994085084,0.6331005640699725,0.087963582347835,0.9230205045287706,0.39500483052420915,0.17652350960011093,0.018304264859198324,0.20017705606489994,11.0,18.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,99,2056698391,6.21901535987854,0.06902935422695895,0.5781562876798361,0.12260128494268178,0.9678972617123985,0.6304161997096053,0.25788106848833664,0.03970570907677714,0.33282942214449146,18.0,11.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,100,1629361386,5.489328861236572,0.09372485401316842,0.4174439432998108,0.08195520784224856,0.9466778640718991,0.39657300985294924,0.13059238178386742,0.016632657175240467,0.24934797089384142,11.0,18.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,101,1298548678,6.734664678573608,0.08884928456521905,0.6856422215421939,0.1280467336307535,0.9730547985331207,0.7292946428693553,0.3394732039762764,0.04463266791724725,0.34518877097583156,21.0,8.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,102,157333277,5.7237138748168945,0.09926306586771692,0.7504008670042254,0.15854711939282826,0.9649182655144675,0.46327171564139125,0.2296067156656423,0.0312538276806567,0.20241117229509212,13.0,16.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,103,658548350,5.625240087509155,0.0824812283253124,0.6553077475581512,0.24875170808543273,0.9426684096575172,0.46289398218075667,0.19339697125043187,0.04962553258093419,0.21987147834939058,13.0,16.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,104,784324956,5.598708868026733,0.06308510007525782,0.440841848526233,0.10502829744934929,0.9576804278485227,0.49701809863639856,0.16150209187878062,0.026007792344961575,0.30950821441265647,14.0,15.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,105,1922562345,6.062758207321167,0.08995116282270929,0.6833388647849613,0.13747196324988245,0.9536278202884348,0.49571281612946,0.2287867896150028,0.03251455884150307,0.2344114676729542,14.0,15.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,106,1171145861,5.786217212677002,0.0941251598261621,0.4826938922495069,0.10096352200795582,0.9579935917022888,0.4961503778226202,0.16941904187304538,0.024484247988273575,0.30224708796130134,14.0,15.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,107,733904680,6.4534010887146,0.08811120974821209,0.5046852046097821,0.1251775328756018,0.9560428532572732,0.6285949566698491,0.2224091468496131,0.03929133342147376,0.3668944763987623,18.0,11.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,108,1826974045,6.6612548828125,0.06224683869259069,0.7062262836102511,0.16520207790564215,0.9675555105645596,0.6299857730793286,0.29820351675872525,0.05005081803673316,0.28173143828387026,18.0,11.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,109,1546115641,6.2658915519714355,0.08683998204556033,0.7456592880211257,0.12548151409475833,0.9454080326986722,0.5287372112967996,0.27295277140283974,0.033461410730640156,0.22232302916331956,15.0,14.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,110,1873295335,6.0831053256988525,0.07021035315533929,0.7711268336751058,0.14939262336802261,0.9707693128043233,0.596929599299641,0.3110088036055798,0.04339951865889787,0.24252127703516327,17.0,12.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,111,1826990642,6.062761306762695,0.0668651475177124,0.41765873270270165,0.08902518235328329,0.9542534925825781,0.5956334927111155,0.18599237478930217,0.027489737395550145,0.38215138052626324,17.0,12.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,112,1807427148,6.739382982254028,0.09297986444481972,0.5442592930777611,0.0850933408565597,0.9682922763487728,0.696755028524025,0.2757402587211277,0.03013939934609327,0.3908753704568041,20.0,9.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,113,1091247438,6.594030380249023,0.078083619559404,0.4550148687367382,0.100237884039095,0.9806087992476259,0.8615427630673389,0.2703940826535927,0.043271448033085795,0.5478772323806603,25.0,4.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,114,905953532,6.723757266998291,0.09676545049027646,0.37238594738298675,0.1321896810537079,0.9813340993764135,0.6970076093084404,0.17855972803123094,0.047876692464708145,0.47057118881250126,20.0,9.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,115,489692981,5.719000339508057,0.06580993389866915,0.5369627707449093,0.10896154765079956,0.9594442737104171,0.5304658555869619,0.19941592250613674,0.028654149971693743,0.3023957831091314,15.0,14.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,116,1403110060,5.911224126815796,0.06534238235109642,0.6806326233425667,0.1211600113273619,0.9633070468361774,0.4970508968958837,0.22334970415222583,0.028824917765540324,0.24487627497811765,14.0,15.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,117,855610522,6.031508922576904,0.09760240141992342,0.45546810525181847,0.10703284558326805,0.9394132028361056,0.5615029954941361,0.19270731778323671,0.031892431291477494,0.33690324641942165,16.0,13.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,118,1719200974,5.989351511001587,0.06972218531174262,0.5136399077267297,0.11779650626348144,0.9656150257784176,0.5305091744380612,0.18806572043967895,0.030793948315044093,0.3116495056833382,15.0,14.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,119,526781435,5.484609842300415,0.10079873401406972,0.6059633236051615,0.21499138466300466,0.9148034338234633,0.39427887889541313,0.16553543731662984,0.03685363759821531,0.19188980398056799,11.0,18.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,120,59365084,6.770632743835449,0.060065806966272256,0.6062247421774505,0.0790583085898355,0.9547454038013741,0.528578835382325,0.22598967904029849,0.020938356360557724,0.28165079998146886,15.0,14.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,121,808970187,6.187763690948486,0.08387533101323706,0.7968393597252206,0.120497245007385,0.9603950793445808,0.5962391065649657,0.3259414390687591,0.03516652680699903,0.23513114068920754,17.0,12.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,122,724914122,6.2237372398376465,0.10106874236001089,0.44955583234431823,0.09361800879881287,0.9534381660520557,0.5292834232531279,0.17683520908531608,0.025321079636874598,0.3271271345309373,15.0,14.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,123,253728702,5.875251770019531,0.059845644593211844,0.7284891181171484,0.1252897276554412,0.9545375903996155,0.5299682861816505,0.2604909458548069,0.033070203117654566,0.23640713720918888,15.0,14.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,124,707605940,5.692463636398315,0.06843749192520837,0.4986074051508635,0.1231524608179351,0.940925739962501,0.39649288616355144,0.1397038187005828,0.022537408098989256,0.2342516593639794,11.0,18.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,125,1700259449,5.969004392623901,0.06448109185443228,0.7806879699112059,0.1831173164536807,0.9548917599625341,0.39737861848951694,0.1986713940727272,0.03287714769550974,0.1658300767212799,11.0,18.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,126,644013870,5.817468643188477,0.08513271782007746,0.7005970379610302,0.1375037833329604,0.9477116722579433,0.39615935977703237,0.1846329479670964,0.025401195209819125,0.18612521660011688,11.0,18.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,127,999188731,6.125262498855591,0.09622119836112679,0.6138185671346951,0.10965426019994078,0.9685012847730383,0.5298391145041071,0.22609373724422535,0.028233006235642722,0.27551237102423903,15.0,14.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,128,1267631924,5.031463861465454,0.06169875587991692,0.4461590551744561,0.08272383876771114,0.962206162578657,0.4642063973714589,0.15340253111271435,0.01989930747057796,0.29090455878816673,13.0,16.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,129,1354228198,3.346238851547241,0.06713249408857808,0.6683967782013218,0.14206077981809323,0.9660242834352971,0.4305497070009172,0.1937705973284088,0.02765869975737353,0.20912040991513484,12.0,17.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,130,50080229,4.218930006027222,0.08820413499340071,0.48411762051089674,0.1800535496137634,0.9624736020328816,0.5306161045752747,0.18080531248344436,0.04357669153672093,0.30623410055510936,15.0,14.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,131,1813701257,2.9868481159210205,0.06176579767969981,0.7837900772788643,0.129005119287084,0.951816852154803,0.4628789025657868,0.24304543200861586,0.02735761209684479,0.19247585846032625,13.0,16.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,132,2026478608,4.92208456993103,0.07293008963022872,0.6457981292426581,0.1557402392508989,0.9718444418214303,0.5958965505630311,0.25714914776011455,0.044150988528842576,0.29459641427407407,17.0,12.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,133,236854643,3.346238613128662,0.07077647076315421,0.7131418583511665,0.15762362146302256,0.9611501761880502,0.39765717182295324,0.18592526900012,0.028503197783249043,0.1832287050395843,11.0,18.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,134,488627338,4.828328609466553,0.06363044189995956,0.6358036670541377,0.10413699316197386,0.9532893688606597,0.5633582806057305,0.24951639685316923,0.028560078149637687,0.2852818056029236,16.0,13.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,135,790888940,3.2681102752685547,0.09183319096521246,0.7525063606439009,0.16219856143767322,0.9558598234174979,0.5298823833057392,0.2555321931745321,0.036921770271753473,0.23742841985945368,15.0,14.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,136,443023852,4.172050476074219,0.07914821837330895,0.7305861777977107,0.22534745679020743,0.9692457014455083,0.5971432252719354,0.28414702665730035,0.058575230125865956,0.2544209684887691,17.0,12.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,137,1560640429,3.330613374710083,0.08285001551798786,0.451384634272921,0.09860730214906739,0.9542911634767675,0.4961417105423977,0.1644019004840871,0.024956236536456292,0.3067835735218543,14.0,15.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,138,713619456,4.281431436538696,0.09587248966531588,0.6701530450952494,0.16328527227104922,0.9646698681676426,0.463109608765831,0.20969531284112453,0.033870128246187965,0.21954416767851853,13.0,16.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,139,832802126,3.5649988651275635,0.07672107890862614,0.6336667565394215,0.09893767733739858,0.9572962664100122,0.5623366153739148,0.24968212029118325,0.027876506402695386,0.284777988680036,16.0,13.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,140,1177559954,4.06267237663269,0.07346940985171367,0.7273563369544714,0.25169542211545837,0.9432291417409868,0.43068256742557554,0.19255826918300037,0.043401044429597205,0.19472325381297792,12.0,17.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,141,828251148,3.0806031227111816,0.0645112322262408,0.6752042769315837,0.18972285756053653,0.9632745124210393,0.496274313772416,0.21793141483326048,0.04056148639340049,0.2377814125457551,14.0,15.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,142,1821684118,4.156424045562744,0.0788674945612702,0.43013942010482975,0.14894523398027143,0.9628370916535075,0.4629466846806257,0.14213294869483784,0.030065969553272395,0.29074776643251543,13.0,16.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,143,1103522485,3.393115997314453,0.09453988611172602,0.5801838769472685,0.10945052236253236,0.9635575959464898,0.5307498776183057,0.222289052044548,0.0278199938476718,0.28064083172608595,15.0,14.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,144,1179664583,4.375185966491699,0.07475057939159101,0.46181264693466667,0.09383108063118227,0.9493074853636053,0.561759393455515,0.19632578283103194,0.02654163798127595,0.33889197264320703,16.0,13.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,145,172854300,3.4243671894073486,0.09610089138505239,0.6188622652851871,0.09544619721083498,0.9687558487749707,0.5641158189958622,0.24326194273007007,0.026920671413593864,0.29393320485219815,16.0,13.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,146,2110358319,4.281431436538696,0.07543213763656162,0.7629931076229889,0.10980207364697167,0.9616070990540383,0.5628188240402262,0.28786874759907216,0.0295998469358658,0.24535022950528837,16.0,13.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,147,833045232,3.6431267261505127,0.07813162473842472,0.7202564610171015,0.15404117465203832,0.9500580390294492,0.5301795656310913,0.2611783724457056,0.04068751554668022,0.22831367763870544,15.0,14.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,148,69305102,4.14080023765564,0.07687880362764558,0.7199321198917968,0.13771456543954555,0.9607457244457991,0.5960463448050969,0.288127736999962,0.03941993671622692,0.26849867108890785,17.0,12.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,149,2099058792,3.783757209777832,0.0705274155624848,0.6075072874350503,0.1360367092750095,0.9672644019009232,0.49620721492922953,0.20642517040082184,0.031457674682752436,0.25832436984565527,14.0,15.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,150,803582769,4.406437397003174,0.07419058141830907,0.6902878131362474,0.09461614673428244,0.9683154839459984,0.6302226917274122,0.3050113023555118,0.02999842322183164,0.29521296615006865,18.0,11.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,151,1653446499,3.0337257385253906,0.08120726228401855,0.8399309669433809,0.3491252141564259,0.9695391124979895,0.49713539725919154,0.24783735569858317,0.06698288161495193,0.1823151599456564,14.0,15.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,152,1902408805,4.83067512512207,0.09093969381409363,0.6753678496523832,0.15432789456690196,0.9826723537939722,0.8280831753318517,0.3764738416385989,0.06085696008944052,0.3907523736038122,24.0,5.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,153,351733400,3.343898296356201,0.07373409933823973,0.6841805749138852,0.15891834254777856,0.9523277910283876,0.4959249820983284,0.22501502103961832,0.03683008304711115,0.234079878011599,14.0,15.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,154,1259589446,4.203301906585693,0.07452839469935157,0.5446735613758382,0.13580467257753062,0.965270113340781,0.696008861708248,0.2637988539997548,0.04683035939857818,0.38537964830991495,20.0,9.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,155,1654642800,3.3149876594543457,0.06297471649516305,0.6948990324796335,0.13760050840211566,0.9381344559781118,0.46185468336615804,0.21440173164461776,0.0279958632270662,0.2194570884944741,13.0,16.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,156,2087744588,3.875164270401001,0.08790024689571012,0.7414614831926843,0.21606594548420743,0.9418738834852618,0.42972614337520915,0.20117513339109447,0.03813650796995735,0.19041450201415727,12.0,17.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,157,1937964776,3.018099308013916,0.09801712448626043,0.5227564825542189,0.10292630591330347,0.9544546283657435,0.4965611918902667,0.18613644110152988,0.025893293058113886,0.2845314577306229,14.0,15.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,158,478818552,3.7189066410064697,0.07766813587551114,0.7673485645829632,0.13670229979049114,0.9568432524405458,0.4303694668074339,0.20678248121616027,0.025403210725907246,0.19818377486536634,12.0,17.0
"(p=0.750, q=0.950, c=1.000)",0.75,0.95,1.0,159,1339482193,3.1587305068969727,0.0915095239582049,0.7410993420490298,0.13984703694667308,0.9556250117528193,0.42990789710983196,0.20675035953544263,0.02792925374355288,0.19522828383083649,12.0,17.0
"(p=0.750, q=0.975, c=1.000)",0.75,0.975,1.0,0,625657653,6.517547130584717,0.07772250958039777,0.6136716543244816,0.17721247266406795,0.9496430073883958,0.49552340441991954,0.20854878222686224,0.03888513035515398,0.24808949183790338,14.0,15.0
"(p=0.750, q=0.975, c=1.000)",0.75,0.975,1.0,1,1698271443,6.859668731689453,0.09042659025993555,0.7004206741990604,0.14491597551634092,0.9655723655001653,0.6291596753226808,0.2970426884080985,0.04343095670757772,0.28868603020700473,18.0,11.0
"(p=0.750, q=0.975, c=1.000)",0.75,0.975,1.0,2,537762751,6.00189995765686,0.08588502024310918,0.6089158149831958,0.18345122969145755,0.9629025741232969,0.43024535858675883,0.17167254350366443,0.03352192300870107,0.22505089207439335,12.0,17.0
"(p=0.750, q=0.975, c=1.000)",0.75,0.975,1.0,3,574269003,6.75029182434082,0.07196148795331875,0.6307752502056407,0.1250403280349879,0.9681088102112663,0.5636568497945398,0.2478956200179648,0.03209131316349829,0.2836699166130765,16.0,13.0
"(p=0.750, q=0.975, c=1.000)",0.75,0.975,1.0,4,1375843275,6.033154010772705,0.09139165912320008,0.5549393080620332,0.15214490606653513,0.9581603674006786,0.5627107691054775,0.21565645686687274,0.039857801632142226,0.30719651060646264,16.0,13.0
"(p=0.750, q=0.975, c=1.000)",0.75,0.975,1.0,5,1306270088,5.953376293182373,0.06657310070259605,0.5838679946342624,0.12432337132371286,0.9581569399006286,0.5296051411272269,0.21492486113148238,0.031490773265936675,0.2831895067298078,15.0,14.0
"(p=0.750, q=0.975, c=1.000)",0.75,0.975,1.0,6,1238154541,6.314411878585815,0.08566943027627641,0.6749176152797712,0.19784185406249058,0.9677197643832722,0.6286957177890627,0.2794155024835106,0.05588437513448109,0.2933958401710711,18.0,11.0
"(p=0.750, q=0.975, c=1.000)",0.75,0.975,1.0,7,230554038,6.219015121459961,0.08150725326869064,0.54888188517444,0.10120559239824925,0.9649055826904558,0.5301994023575552,0.20463486064333575,0.025475489532006942,0.30008905218221243,15.0,14.0
